Time,CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID::Des Heat Load [W],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID::Des Heat Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load [W],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load [W],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load [W],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load [W],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
04:05:00,0.000000E+00,2.189120E+04,0.000000E+00,1.543056E+00,0.000000E+00,1.036011E+04,0.000000E+00,7.302582E-01,3.842852E+03,9.662698E+03,1.544495E-01,6.810997E-01,2.367098E+03,0.000000E+00,9.513669E-02,0.000000E+00,1.572772E+03,1.193462E+03,6.321171E-02,8.412616E-02,2.395504E+03,1.907031E+03,9.627839E-02,1.344249E-01,1.569916E+03,1.264630E+03,6.309691E-02,8.914270E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.430519E+02,0.000000E+00,5.237657E-02,0.000000E+00,1.206984E+03,0.000000E+00,8.507841E-02,0.000000E+00,7.993847E+02,0.000000E+00,5.634738E-02,1.263065E+03,2.000185E+03,5.076423E-02,1.409909E-01,8.753255E+02,1.297406E+03,3.518047E-02,9.145284E-02,1.300678E+03,2.009524E+03,5.227596E-02,1.416491E-01,8.746238E+02,1.371895E+03,3.515227E-02,9.670348E-02 
04:06:00,0.000000E+00,2.189772E+04,0.000000E+00,1.543516E+00,0.000000E+00,1.036711E+04,0.000000E+00,7.307520E-01,3.842917E+03,9.669076E+03,1.544521E-01,6.815492E-01,2.367112E+03,0.000000E+00,9.513725E-02,0.000000E+00,1.572781E+03,1.193845E+03,6.321207E-02,8.415312E-02,2.395518E+03,1.907586E+03,9.627895E-02,1.344640E-01,1.569924E+03,1.264778E+03,6.309727E-02,8.915317E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.433434E+02,0.000000E+00,5.239712E-02,0.000000E+00,1.207405E+03,0.000000E+00,8.510808E-02,0.000000E+00,7.994882E+02,0.000000E+00,5.635467E-02,1.263087E+03,2.000978E+03,5.076510E-02,1.410468E-01,8.753392E+02,1.297844E+03,3.518102E-02,9.148367E-02,1.300700E+03,2.010344E+03,5.227682E-02,1.417069E-01,8.746374E+02,1.372089E+03,3.515282E-02,9.671715E-02 
04:07:00,0.000000E+00,2.190423E+04,0.000000E+00,1.543975E+00,0.000000E+00,1.037411E+04,0.000000E+00,7.312452E-01,3.842982E+03,9.675445E+03,1.544547E-01,6.819982E-01,2.367125E+03,0.000000E+00,9.513781E-02,0.000000E+00,1.572789E+03,1.194235E+03,6.321242E-02,8.418065E-02,2.395532E+03,1.908152E+03,9.627950E-02,1.345039E-01,1.569933E+03,1.264935E+03,6.309762E-02,8.916424E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.436414E+02,0.000000E+00,5.241812E-02,0.000000E+00,1.207836E+03,0.000000E+00,8.513843E-02,0.000000E+00,7.995986E+02,0.000000E+00,5.636246E-02,1.263108E+03,2.001782E+03,5.076597E-02,1.411035E-01,8.753528E+02,1.298289E+03,3.518157E-02,9.151504E-02,1.300721E+03,2.011175E+03,5.227767E-02,1.417655E-01,8.746510E+02,1.372291E+03,3.515336E-02,9.673140E-02 
04:08:00,0.000000E+00,2.191072E+04,0.000000E+00,1.544432E+00,0.000000E+00,1.038109E+04,0.000000E+00,7.317376E-01,3.843046E+03,9.681801E+03,1.544573E-01,6.824462E-01,2.367139E+03,0.000000E+00,9.513838E-02,0.000000E+00,1.572798E+03,1.194634E+03,6.321277E-02,8.420874E-02,2.395546E+03,1.908731E+03,9.628006E-02,1.345447E-01,1.569942E+03,1.265101E+03,6.309797E-02,8.917592E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.439457E+02,0.000000E+00,5.243957E-02,0.000000E+00,1.208276E+03,0.000000E+00,8.516944E-02,0.000000E+00,7.997159E+02,0.000000E+00,5.637072E-02,1.263130E+03,2.002598E+03,5.076683E-02,1.411610E-01,8.753665E+02,1.298741E+03,3.518212E-02,9.154695E-02,1.300742E+03,2.012017E+03,5.227853E-02,1.418249E-01,8.746646E+02,1.372502E+03,3.515391E-02,9.674624E-02 
04:09:00,0.000000E+00,2.191720E+04,0.000000E+00,1.544889E+00,0.000000E+00,1.038807E+04,0.000000E+00,7.322290E-01,3.843111E+03,9.688142E+03,1.544599E-01,6.828932E-01,2.367153E+03,0.000000E+00,9.513894E-02,0.000000E+00,1.572807E+03,1.195032E+03,6.321313E-02,8.423680E-02,2.395559E+03,1.909308E+03,9.628061E-02,1.345854E-01,1.569951E+03,1.265267E+03,6.309832E-02,8.918760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.442498E+02,0.000000E+00,5.246101E-02,0.000000E+00,1.208715E+03,0.000000E+00,8.520041E-02,0.000000E+00,7.998332E+02,0.000000E+00,5.637899E-02,1.263151E+03,2.003413E+03,5.076770E-02,1.412184E-01,8.753801E+02,1.299194E+03,3.518267E-02,9.157885E-02,1.300763E+03,2.012859E+03,5.227938E-02,1.418842E-01,8.746782E+02,1.372713E+03,3.515446E-02,9.676110E-02 
04:10:00,0.000000E+00,2.192367E+04,0.000000E+00,1.545345E+00,0.000000E+00,1.039503E+04,0.000000E+00,7.327199E-01,3.843176E+03,9.694473E+03,1.544625E-01,6.833394E-01,2.367167E+03,0.000000E+00,9.513950E-02,0.000000E+00,1.572816E+03,1.195429E+03,6.321348E-02,8.426480E-02,2.395573E+03,1.909885E+03,9.628117E-02,1.346261E-01,1.569959E+03,1.265432E+03,6.309867E-02,8.919926E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.445532E+02,0.000000E+00,5.248239E-02,0.000000E+00,1.209153E+03,0.000000E+00,8.523130E-02,0.000000E+00,7.999503E+02,0.000000E+00,5.638724E-02,1.263173E+03,2.004227E+03,5.076856E-02,1.412758E-01,8.753937E+02,1.299646E+03,3.518321E-02,9.161071E-02,1.300785E+03,2.013699E+03,5.228024E-02,1.419435E-01,8.746917E+02,1.372924E+03,3.515500E-02,9.677598E-02 
04:11:00,0.000000E+00,2.193013E+04,0.000000E+00,1.545800E+00,0.000000E+00,1.040199E+04,0.000000E+00,7.332102E-01,3.843240E+03,9.700795E+03,1.544651E-01,6.837850E-01,2.367181E+03,0.000000E+00,9.514006E-02,0.000000E+00,1.572825E+03,1.195826E+03,6.321383E-02,8.429276E-02,2.395587E+03,1.910460E+03,9.628172E-02,1.346666E-01,1.569968E+03,1.265598E+03,6.309903E-02,8.921092E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.448561E+02,0.000000E+00,5.250375E-02,0.000000E+00,1.209591E+03,0.000000E+00,8.526215E-02,0.000000E+00,8.000674E+02,0.000000E+00,5.639550E-02,1.263194E+03,2.005040E+03,5.076943E-02,1.413331E-01,8.754073E+02,1.300098E+03,3.518376E-02,9.164255E-02,1.300806E+03,2.014539E+03,5.228109E-02,1.420027E-01,8.747053E+02,1.373135E+03,3.515555E-02,9.679088E-02 
04:12:00,0.000000E+00,2.193657E+04,0.000000E+00,1.546254E+00,0.000000E+00,1.040894E+04,0.000000E+00,7.337000E-01,3.843305E+03,9.707109E+03,1.544677E-01,6.842300E-01,2.367195E+03,0.000000E+00,9.514062E-02,0.000000E+00,1.572833E+03,1.196222E+03,6.321419E-02,8.432067E-02,2.395601E+03,1.911035E+03,9.628227E-02,1.347071E-01,1.569977E+03,1.265763E+03,6.309938E-02,8.922258E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.451588E+02,0.000000E+00,5.252508E-02,0.000000E+00,1.210028E+03,0.000000E+00,8.529295E-02,0.000000E+00,8.001848E+02,0.000000E+00,5.640377E-02,1.263216E+03,2.005853E+03,5.077029E-02,1.413904E-01,8.754209E+02,1.300549E+03,3.518431E-02,9.167437E-02,1.300827E+03,2.015379E+03,5.228194E-02,1.420618E-01,8.747188E+02,1.373347E+03,3.515609E-02,9.680580E-02 
04:13:00,0.000000E+00,2.194301E+04,0.000000E+00,1.546708E+00,0.000000E+00,1.041588E+04,0.000000E+00,7.341894E-01,3.843370E+03,9.713413E+03,1.544703E-01,6.846744E-01,2.367209E+03,0.000000E+00,9.514118E-02,0.000000E+00,1.572842E+03,1.196617E+03,6.321454E-02,8.434855E-02,2.395615E+03,1.911609E+03,9.628283E-02,1.347476E-01,1.569985E+03,1.265929E+03,6.309973E-02,8.923425E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.454611E+02,0.000000E+00,5.254639E-02,0.000000E+00,1.210465E+03,0.000000E+00,8.532372E-02,0.000000E+00,8.003022E+02,0.000000E+00,5.641205E-02,1.263237E+03,2.006665E+03,5.077115E-02,1.414476E-01,8.754345E+02,1.301000E+03,3.518486E-02,9.170618E-02,1.300848E+03,2.016217E+03,5.228280E-02,1.421210E-01,8.747324E+02,1.373559E+03,3.515663E-02,9.682075E-02 
04:14:00,0.000000E+00,2.194943E+04,0.000000E+00,1.547161E+00,0.000000E+00,1.042281E+04,0.000000E+00,7.346779E-01,3.843434E+03,9.719706E+03,1.544729E-01,6.851180E-01,2.367223E+03,0.000000E+00,9.514174E-02,0.000000E+00,1.572851E+03,1.197012E+03,6.321489E-02,8.437637E-02,2.395628E+03,1.912181E+03,9.628338E-02,1.347879E-01,1.569994E+03,1.266094E+03,6.310008E-02,8.924592E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.457630E+02,0.000000E+00,5.256767E-02,0.000000E+00,1.210900E+03,0.000000E+00,8.535443E-02,0.000000E+00,8.004198E+02,0.000000E+00,5.642034E-02,1.263259E+03,2.007477E+03,5.077201E-02,1.415049E-01,8.754481E+02,1.301451E+03,3.518540E-02,9.173795E-02,1.300870E+03,2.017055E+03,5.228365E-02,1.421800E-01,8.747459E+02,1.373772E+03,3.515718E-02,9.683573E-02 
04:15:00,0.000000E+00,2.195584E+04,0.000000E+00,1.547612E+00,0.000000E+00,1.042973E+04,0.000000E+00,7.351656E-01,3.843499E+03,9.725984E+03,1.544755E-01,6.855605E-01,2.367237E+03,0.000000E+00,9.514230E-02,0.000000E+00,1.572860E+03,1.197406E+03,6.321524E-02,8.440413E-02,2.395642E+03,1.912752E+03,9.628393E-02,1.348282E-01,1.570003E+03,1.266260E+03,6.310043E-02,8.925759E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.460643E+02,0.000000E+00,5.258891E-02,0.000000E+00,1.211335E+03,0.000000E+00,8.538507E-02,0.000000E+00,8.005375E+02,0.000000E+00,5.642863E-02,1.263280E+03,2.008287E+03,5.077287E-02,1.415620E-01,8.754617E+02,1.301901E+03,3.518595E-02,9.176968E-02,1.300891E+03,2.017892E+03,5.228450E-02,1.422390E-01,8.747594E+02,1.373984E+03,3.515772E-02,9.685073E-02 
04:16:00,0.000000E+00,2.196223E+04,0.000000E+00,1.548063E+00,0.000000E+00,1.043664E+04,0.000000E+00,7.356526E-01,3.843563E+03,9.732252E+03,1.544781E-01,6.860023E-01,2.367251E+03,0.000000E+00,9.514285E-02,0.000000E+00,1.572868E+03,1.197799E+03,6.321559E-02,8.443184E-02,2.395656E+03,1.913322E+03,9.628448E-02,1.348684E-01,1.570012E+03,1.266425E+03,6.310078E-02,8.926925E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.463652E+02,0.000000E+00,5.261012E-02,0.000000E+00,1.211769E+03,0.000000E+00,8.541565E-02,0.000000E+00,8.006552E+02,0.000000E+00,5.643693E-02,1.263301E+03,2.009097E+03,5.077373E-02,1.416191E-01,8.754753E+02,1.302351E+03,3.518649E-02,9.180139E-02,1.300912E+03,2.018727E+03,5.228535E-02,1.422979E-01,8.747729E+02,1.374197E+03,3.515826E-02,9.686576E-02 
04:17:00,0.000000E+00,2.196862E+04,0.000000E+00,1.548513E+00,0.000000E+00,1.044354E+04,0.000000E+00,7.361392E-01,3.843627E+03,9.738512E+03,1.544806E-01,6.864436E-01,2.367265E+03,0.000000E+00,9.514341E-02,0.000000E+00,1.572877E+03,1.198191E+03,6.321594E-02,8.445950E-02,2.395670E+03,1.913891E+03,9.628503E-02,1.349085E-01,1.570020E+03,1.266591E+03,6.310113E-02,8.928092E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.466657E+02,0.000000E+00,5.263130E-02,0.000000E+00,1.212202E+03,0.000000E+00,8.544620E-02,0.000000E+00,8.007731E+02,0.000000E+00,5.644524E-02,1.263323E+03,2.009906E+03,5.077459E-02,1.416761E-01,8.754888E+02,1.302801E+03,3.518704E-02,9.183307E-02,1.300933E+03,2.019562E+03,5.228620E-02,1.423568E-01,8.747864E+02,1.374411E+03,3.515881E-02,9.688080E-02 
04:18:00,0.000000E+00,2.197499E+04,0.000000E+00,1.548962E+00,0.000000E+00,1.045043E+04,0.000000E+00,7.366252E-01,3.843692E+03,9.744763E+03,1.544832E-01,6.868842E-01,2.367279E+03,0.000000E+00,9.514397E-02,0.000000E+00,1.572886E+03,1.198583E+03,6.321629E-02,8.448713E-02,2.395683E+03,1.914460E+03,9.628559E-02,1.349486E-01,1.570029E+03,1.266756E+03,6.310148E-02,8.929258E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.469659E+02,0.000000E+00,5.265246E-02,0.000000E+00,1.212635E+03,0.000000E+00,8.547670E-02,0.000000E+00,8.008910E+02,0.000000E+00,5.645355E-02,1.263344E+03,2.010715E+03,5.077545E-02,1.417331E-01,8.755024E+02,1.303250E+03,3.518758E-02,9.186473E-02,1.300954E+03,2.020397E+03,5.228705E-02,1.424156E-01,8.747999E+02,1.374625E+03,3.515935E-02,9.689587E-02 
04:19:00,0.000000E+00,2.198136E+04,0.000000E+00,1.549411E+00,0.000000E+00,1.045732E+04,0.000000E+00,7.371108E-01,3.843756E+03,9.751007E+03,1.544858E-01,6.873243E-01,2.367292E+03,0.000000E+00,9.514453E-02,0.000000E+00,1.572895E+03,1.198974E+03,6.321664E-02,8.451471E-02,2.395697E+03,1.915027E+03,9.628614E-02,1.349886E-01,1.570038E+03,1.266922E+03,6.310182E-02,8.930425E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.472656E+02,0.000000E+00,5.267359E-02,0.000000E+00,1.213067E+03,0.000000E+00,8.550716E-02,0.000000E+00,8.010090E+02,0.000000E+00,5.646187E-02,1.263366E+03,2.011523E+03,5.077631E-02,1.417901E-01,8.755159E+02,1.303699E+03,3.518813E-02,9.189637E-02,1.300975E+03,2.021230E+03,5.228790E-02,1.424743E-01,8.748134E+02,1.374839E+03,3.515989E-02,9.691095E-02 
04:20:00,0.000000E+00,2.198771E+04,0.000000E+00,1.549859E+00,0.000000E+00,1.046420E+04,0.000000E+00,7.375956E-01,3.843820E+03,9.757238E+03,1.544884E-01,6.877635E-01,2.367306E+03,0.000000E+00,9.514508E-02,0.000000E+00,1.572903E+03,1.199365E+03,6.321699E-02,8.454224E-02,2.395711E+03,1.915593E+03,9.628669E-02,1.350285E-01,1.570046E+03,1.267087E+03,6.310217E-02,8.931590E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.475648E+02,0.000000E+00,5.269468E-02,0.000000E+00,1.213498E+03,0.000000E+00,8.553755E-02,0.000000E+00,8.011270E+02,0.000000E+00,5.647019E-02,1.263387E+03,2.012331E+03,5.077717E-02,1.418470E-01,8.755295E+02,1.304147E+03,3.518867E-02,9.192796E-02,1.300996E+03,2.022063E+03,5.228875E-02,1.425330E-01,8.748269E+02,1.375053E+03,3.516043E-02,9.692606E-02 
04:21:00,0.000000E+00,2.199404E+04,0.000000E+00,1.550305E+00,0.000000E+00,1.047107E+04,0.000000E+00,7.380795E-01,3.843884E+03,9.763456E+03,1.544910E-01,6.882018E-01,2.367320E+03,0.000000E+00,9.514564E-02,0.000000E+00,1.572912E+03,1.199754E+03,6.321734E-02,8.456969E-02,2.395724E+03,1.916158E+03,9.628723E-02,1.350682E-01,1.570055E+03,1.267252E+03,6.310252E-02,8.932755E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.478634E+02,0.000000E+00,5.271573E-02,0.000000E+00,1.213928E+03,0.000000E+00,8.556786E-02,0.000000E+00,8.012450E+02,0.000000E+00,5.647851E-02,1.263408E+03,2.013136E+03,5.077803E-02,1.419038E-01,8.755430E+02,1.304594E+03,3.518921E-02,9.195951E-02,1.301017E+03,2.022894E+03,5.228959E-02,1.425916E-01,8.748404E+02,1.375267E+03,3.516098E-02,9.694117E-02 
04:22:00,0.000000E+00,2.200036E+04,0.000000E+00,1.550751E+00,0.000000E+00,1.047792E+04,0.000000E+00,7.385628E-01,3.843948E+03,9.769664E+03,1.544935E-01,6.886394E-01,2.367334E+03,0.000000E+00,9.514619E-02,0.000000E+00,1.572921E+03,1.200143E+03,6.321769E-02,8.459709E-02,2.395738E+03,1.916721E+03,9.628778E-02,1.351080E-01,1.570064E+03,1.267417E+03,6.310287E-02,8.933920E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.481614E+02,0.000000E+00,5.273673E-02,0.000000E+00,1.214357E+03,0.000000E+00,8.559811E-02,0.000000E+00,8.013630E+02,0.000000E+00,5.648682E-02,1.263430E+03,2.013942E+03,5.077889E-02,1.419605E-01,8.755565E+02,1.305041E+03,3.518976E-02,9.199102E-02,1.301039E+03,2.023724E+03,5.229044E-02,1.426501E-01,8.748538E+02,1.375482E+03,3.516152E-02,9.695630E-02 
04:23:00,0.000000E+00,2.200668E+04,0.000000E+00,1.551196E+00,0.000000E+00,1.048477E+04,0.000000E+00,7.390456E-01,3.844012E+03,9.775864E+03,1.544961E-01,6.890764E-01,2.367348E+03,0.000000E+00,9.514675E-02,0.000000E+00,1.572929E+03,1.200531E+03,6.321804E-02,8.462445E-02,2.395752E+03,1.917283E+03,9.628833E-02,1.351476E-01,1.570072E+03,1.267582E+03,6.310322E-02,8.935084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.484590E+02,0.000000E+00,5.275771E-02,0.000000E+00,1.214786E+03,0.000000E+00,8.562831E-02,0.000000E+00,8.014810E+02,0.000000E+00,5.649515E-02,1.263451E+03,2.014746E+03,5.077974E-02,1.420172E-01,8.755700E+02,1.305488E+03,3.519030E-02,9.202250E-02,1.301060E+03,2.024553E+03,5.229129E-02,1.427085E-01,8.748673E+02,1.375697E+03,3.516206E-02,9.697144E-02 
04:24:00,0.000000E+00,2.201298E+04,0.000000E+00,1.551640E+00,0.000000E+00,1.049162E+04,0.000000E+00,7.395279E-01,3.844076E+03,9.782057E+03,1.544987E-01,6.895129E-01,2.367362E+03,0.000000E+00,9.514730E-02,0.000000E+00,1.572938E+03,1.200919E+03,6.321839E-02,8.465176E-02,2.395765E+03,1.917845E+03,9.628888E-02,1.351872E-01,1.570081E+03,1.267748E+03,6.310357E-02,8.936247E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.487563E+02,0.000000E+00,5.277867E-02,0.000000E+00,1.215214E+03,0.000000E+00,8.565847E-02,0.000000E+00,8.015991E+02,0.000000E+00,5.650347E-02,1.263472E+03,2.015550E+03,5.078060E-02,1.420739E-01,8.755835E+02,1.305934E+03,3.519084E-02,9.205396E-02,1.301081E+03,2.025381E+03,5.229213E-02,1.427669E-01,8.748807E+02,1.375912E+03,3.516260E-02,9.698660E-02 
04:25:00,0.000000E+00,2.201927E+04,0.000000E+00,1.552084E+00,0.000000E+00,1.049845E+04,0.000000E+00,7.400098E-01,3.844140E+03,9.788241E+03,1.545013E-01,6.899489E-01,2.367375E+03,0.000000E+00,9.514786E-02,0.000000E+00,1.572947E+03,1.201306E+03,6.321874E-02,8.467903E-02,2.395779E+03,1.918405E+03,9.628943E-02,1.352267E-01,1.570090E+03,1.267913E+03,6.310391E-02,8.937411E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.490531E+02,0.000000E+00,5.279959E-02,0.000000E+00,1.215641E+03,0.000000E+00,8.568858E-02,0.000000E+00,8.017172E+02,0.000000E+00,5.651179E-02,1.263493E+03,2.016353E+03,5.078146E-02,1.421305E-01,8.755970E+02,1.306380E+03,3.519138E-02,9.208539E-02,1.301102E+03,2.026209E+03,5.229298E-02,1.428253E-01,8.748942E+02,1.376127E+03,3.516314E-02,9.700177E-02 
04:26:00,0.000000E+00,2.202555E+04,0.000000E+00,1.552526E+00,0.000000E+00,1.050528E+04,0.000000E+00,7.404909E-01,3.844204E+03,9.794414E+03,1.545038E-01,6.903840E-01,2.367389E+03,0.000000E+00,9.514841E-02,0.000000E+00,1.572955E+03,1.201692E+03,6.321909E-02,8.470624E-02,2.395792E+03,1.918964E+03,9.628998E-02,1.352661E-01,1.570098E+03,1.268078E+03,6.310426E-02,8.938573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.493493E+02,0.000000E+00,5.282047E-02,0.000000E+00,1.216067E+03,0.000000E+00,8.571861E-02,0.000000E+00,8.018352E+02,0.000000E+00,5.652011E-02,1.263515E+03,2.017155E+03,5.078231E-02,1.421870E-01,8.756105E+02,1.306825E+03,3.519193E-02,9.211677E-02,1.301123E+03,2.027035E+03,5.229382E-02,1.428835E-01,8.749076E+02,1.376342E+03,3.516368E-02,9.701695E-02 
