Time,BASEMENT::Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],BASEMENT::Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:40:00,0.000000E+00,3.127838E+04,0.000000E+00,3.064811E+00,2.614538E+03,6.531524E+04,1.050818E-01,6.400175E+00,1.289449E+05,7.095728E+05,5.182472E+00,6.953023E+01,9.271264E+04,8.898871E+04,3.725407E+00,8.720213E+00,1.233686E+04,1.150176E+04,4.957671E-01,1.127047E+00,8.393167E+03,7.382082E+03,3.372845E-01,7.233713E-01,1.255879E+04,1.026832E+04,5.046852E-01,1.006195E+00,8.378760E+03,9.877671E+03,3.367056E-01,9.678959E-01,1.540417E+05,1.306951E+05,6.190279E+00,1.280670E+01,1.020425E+05,8.132413E+04,4.100631E+00,7.968951E+00,1.551976E+05,1.134251E+05,6.236727E+00,1.111454E+01,1.034632E+05,1.188477E+05,4.157722E+00,1.164567E+01,2.618004E+04,2.571592E+04,1.051847E+00,1.259927E+01,1.708270E+04,8.848831E+03,6.863374E-01,8.671348E-01,2.625637E+04,1.282834E+04,1.054914E+00,1.257105E+00,1.727635E+04,1.259699E+04,6.941172E-01,1.234406E+00
19:50:00,0.000000E+00,3.119813E+04,0.000000E+00,3.056949E+00,2.614779E+03,6.499315E+04,1.050915E-01,6.368613E+00,1.289465E+05,7.060495E+05,5.182535E+00,6.918498E+01,9.286056E+04,8.560902E+04,3.731320E+00,8.389042E+00,1.233755E+04,1.110050E+04,4.957913E-01,1.087730E+00,8.393622E+03,7.258673E+03,3.373004E-01,7.112789E-01,1.255948E+04,1.010497E+04,5.047094E-01,9.901890E-01,8.379215E+03,9.299278E+03,3.367215E-01,9.112219E-01,1.540483E+05,1.264455E+05,6.190504E+00,1.239030E+01,1.020468E+05,7.989610E+04,4.100780E+00,7.829023E+00,1.552042E+05,1.115786E+05,6.236952E+00,1.093360E+01,1.034675E+05,1.123182E+05,4.157870E+00,1.100588E+01,2.618734E+04,2.517118E+04,1.052133E+00,1.233239E+01,1.708734E+04,8.671172E+03,6.865189E-01,8.497259E-01,2.626365E+04,1.258578E+04,1.055199E+00,1.233337E+00,1.728098E+04,1.190390E+04,6.942985E-01,1.166492E+00
20:00:00,0.000000E+00,3.111496E+04,0.000000E+00,3.048799E+00,2.615020E+03,6.469346E+04,1.051012E-01,6.339247E+00,1.289480E+05,7.027532E+05,5.182599E+00,6.886197E+01,9.299714E+04,8.227086E+04,3.736787E+00,8.061930E+00,1.233808E+04,1.082523E+04,4.958102E-01,1.060759E+00,8.393969E+03,7.153520E+03,3.373128E-01,7.009755E-01,1.256001E+04,9.969505E+03,5.047282E-01,9.769158E-01,8.379562E+03,8.911721E+03,3.367339E-01,8.732484E-01,1.540532E+05,1.233980E+05,6.190675E+00,1.209171E+01,1.020501E+05,7.865439E+04,4.100893E+00,7.707354E+00,1.552090E+05,1.100111E+05,6.237122E+00,1.078001E+01,1.034707E+05,1.077067E+05,4.157982E+00,1.055404E+01,2.619365E+04,2.476276E+04,1.052384E+00,1.213230E+01,1.709134E+04,8.512449E+03,6.866781E-01,8.341727E-01,2.626993E+04,1.237210E+04,1.055449E+00,1.212399E+00,1.728498E+04,1.140478E+04,6.944577E-01,1.117585E+00
20:10:00,0.000000E+00,3.102942E+04,0.000000E+00,3.040417E+00,2.615255E+03,6.442619E+04,1.051106E-01,6.313057E+00,1.289495E+05,6.997837E+05,5.182659E+00,6.857100E+01,9.312450E+04,8.094607E+04,3.741890E+00,7.932112E+00,1.233849E+04,1.061421E+04,4.958252E-01,1.040085E+00,8.394237E+03,7.060046E+03,3.373225E-01,6.918166E-01,1.256042E+04,9.851029E+03,5.047430E-01,9.653072E-01,8.379831E+03,8.625295E+03,3.367436E-01,8.451850E-01,1.540569E+05,1.209415E+05,6.190808E+00,1.185102E+01,1.020525E+05,7.753261E+04,4.100981E+00,7.597437E+00,1.552127E+05,1.086148E+05,6.237255E+00,1.064320E+01,1.034731E+05,1.041091E+05,4.158069E+00,1.020155E+01,2.619922E+04,2.442070E+04,1.052607E+00,1.196472E+01,1.709489E+04,8.365791E+03,6.868199E-01,8.198019E-01,2.627548E+04,1.217595E+04,1.055671E+00,1.193178E+00,1.728852E+04,1.100840E+04,6.945995E-01,1.078747E+00
20:20:00,0.000000E+00,3.094211E+04,0.000000E+00,3.031862E+00,2.615482E+03,6.419020E+04,1.051198E-01,6.289934E+00,1.289510E+05,6.971288E+05,5.182715E+00,6.831085E+01,9.324419E+04,7.981706E+04,3.746689E+00,7.821500E+00,1.233882E+04,1.043865E+04,4.958372E-01,1.022884E+00,8.394449E+03,6.974938E+03,3.373303E-01,6.834774E-01,1.256074E+04,9.744249E+03,5.047549E-01,9.548446E-01,8.380043E+03,8.396187E+03,3.367513E-01,8.227376E-01,1.540598E+05,1.188033E+05,6.190914E+00,1.164152E+01,1.020544E+05,7.649794E+04,4.101050E+00,7.496055E+00,1.552156E+05,1.073371E+05,6.237360E+00,1.051801E+01,1.034750E+05,1.010868E+05,4.158138E+00,9.905416E+00,2.620423E+04,2.411481E+04,1.052808E+00,1.181486E+01,1.709808E+04,8.228261E+03,6.869478E-01,8.063254E-01,2.628047E+04,1.199279E+04,1.055871E+00,1.175231E+00,1.729171E+04,1.067078E+04,6.947273E-01,1.045666E+00
20:30:00,0.000000E+00,3.085360E+04,0.000000E+00,3.023189E+00,2.615707E+03,6.398033E+04,1.051288E-01,6.269370E+00,1.289523E+05,6.947358E+05,5.182769E+00,6.807638E+01,9.335948E+04,7.876774E+04,3.751314E+00,7.718697E+00,1.233909E+04,1.028789E+04,4.958470E-01,1.008113E+00,8.394621E+03,6.896492E+03,3.373366E-01,6.757908E-01,1.256100E+04,9.646629E+03,5.047647E-01,9.452795E-01,8.380214E+03,8.206970E+03,3.367577E-01,8.041984E-01,1.540621E+05,1.168936E+05,6.191000E+00,1.145441E+01,1.020559E+05,7.553415E+04,4.101108E+00,7.401617E+00,1.552179E+05,1.061534E+05,6.237447E+00,1.040203E+01,1.034766E+05,9.847380E+04,4.158195E+00,9.649392E+00,2.620890E+04,2.383567E+04,1.052995E+00,1.167811E+01,1.710105E+04,8.098403E+03,6.870670E-01,7.936007E-01,2.628511E+04,1.182039E+04,1.056057E+00,1.158337E+00,1.729468E+04,1.037514E+04,6.948464E-01,1.016698E+00
20:40:00,0.000000E+00,3.076439E+04,0.000000E+00,3.014448E+00,2.615926E+03,6.379136E+04,1.051376E-01,6.250853E+00,1.289535E+05,6.925522E+05,5.182819E+00,6.786242E+01,9.347050E+04,7.777827E+04,3.755770E+00,7.621751E+00,1.233930E+04,1.015556E+04,4.958552E-01,9.951477E-01,8.394761E+03,6.823421E+03,3.373419E-01,6.686310E-01,1.256122E+04,9.556336E+03,5.047728E-01,9.364322E-01,8.380355E+03,8.046857E+03,3.367630E-01,7.885105E-01,1.540640E+05,1.151616E+05,6.191073E+00,1.128470E+01,1.020572E+05,7.462907E+04,4.101156E+00,7.312932E+00,1.552198E+05,1.050465E+05,6.237519E+00,1.029356E+01,1.034778E+05,9.617045E+04,4.158243E+00,9.423702E+00,2.621326E+04,2.357748E+04,1.053170E+00,1.155161E+01,1.710384E+04,7.974933E+03,6.871787E-01,7.815018E-01,2.628946E+04,1.165689E+04,1.056231E+00,1.142315E+00,1.729747E+04,1.011115E+04,6.949581E-01,9.908304E-01
20:50:00,0.000000E+00,3.067488E+04,0.000000E+00,3.005678E+00,2.616140E+03,6.361894E+04,1.051462E-01,6.233959E+00,1.289547E+05,6.905350E+05,5.182866E+00,6.766477E+01,9.357713E+04,7.683476E+04,3.760051E+00,7.529303E+00,1.233948E+04,1.003735E+04,4.958620E-01,9.835651E-01,8.394877E+03,6.754762E+03,3.373463E-01,6.619034E-01,1.256140E+04,9.472012E+03,5.047796E-01,9.281697E-01,8.380472E+03,7.908473E+03,3.367674E-01,7.749514E-01,1.540656E+05,1.135726E+05,6.191133E+00,1.112901E+01,1.020582E+05,7.377349E+04,4.101196E+00,7.229096E+00,1.552214E+05,1.040037E+05,6.237579E+00,1.019138E+01,1.034789E+05,9.410795E+04,4.158283E+00,9.221609E+00,2.621737E+04,2.333613E+04,1.053334E+00,1.143337E+01,1.710645E+04,7.856815E+03,6.872837E-01,7.699273E-01,2.629354E+04,1.150067E+04,1.056395E+00,1.127008E+00,1.730008E+04,9.871692E+03,6.950631E-01,9.673665E-01
21:00:00,0.000000E+00,3.058539E+04,0.000000E+00,2.996908E+00,2.616347E+03,6.345969E+04,1.051545E-01,6.218355E+00,1.289558E+05,6.886508E+05,5.182910E+00,6.748014E+01,9.367971E+04,7.592838E+04,3.764171E+00,7.440491E+00,1.233964E+04,9.930164E+03,4.958677E-01,9.730624E-01,8.394975E+03,6.689788E+03,3.373500E-01,6.555368E-01,1.256155E+04,9.392637E+03,5.047853E-01,9.203921E-01,8.380569E+03,7.786572E+03,3.367712E-01,7.630073E-01,1.540669E+05,1.121010E+05,6.191185E+00,1.098481E+01,1.020591E+05,7.296039E+04,4.101231E+00,7.149424E+00,1.552227E+05,1.030153E+05,6.237631E+00,1.009453E+01,1.034797E+05,9.223673E+04,4.158317E+00,9.038257E+00,2.622124E+04,2.310854E+04,1.053490E+00,1.132187E+01,1.710892E+04,7.743254E+03,6.873828E-01,7.587993E-01,2.629738E+04,1.135063E+04,1.056550E+00,1.112304E+00,1.730255E+04,9.651679E+03,6.951621E-01,9.458077E-01
21:10:00,0.000000E+00,3.049615E+04,0.000000E+00,2.988164E+00,2.616548E+03,6.331098E+04,1.051626E-01,6.203784E+00,1.289568E+05,6.868740E+05,5.182951E+00,6.730605E+01,9.377859E+04,7.407443E+04,3.768142E+00,7.258820E+00,1.233976E+04,9.830843E+03,4.958727E-01,9.633305E-01,8.395058E+03,6.627357E+03,3.373533E-01,6.494194E-01,1.256168E+04,9.316565E+03,5.047902E-01,9.129381E-01,8.380653E+03,7.676738E+03,3.367744E-01,7.522453E-01,1.540681E+05,1.107179E+05,6.191231E+00,1.084929E+01,1.020599E+05,7.217819E+04,4.101261E+00,7.072778E+00,1.552239E+05,1.020647E+05,6.237677E+00,1.000138E+01,1.034805E+05,9.051352E+04,4.158348E+00,8.869408E+00,2.622491E+04,2.289093E+04,1.053637E+00,1.121526E+01,1.711126E+04,7.632803E+03,6.874769E-01,7.479760E-01,2.630104E+04,1.120460E+04,1.056696E+00,1.097995E+00,1.730489E+04,9.446526E+03,6.952562E-01,9.257049E-01
21:20:00,0.000000E+00,3.040736E+04,0.000000E+00,2.979465E+00,2.616743E+03,6.317075E+04,1.051704E-01,6.190045E+00,1.289578E+05,6.851851E+05,5.182989E+00,6.714056E+01,9.387411E+04,7.216705E+04,3.771979E+00,7.071899E+00,1.233988E+04,9.737632E+03,4.958770E-01,9.541973E-01,8.395131E+03,6.567007E+03,3.373561E-01,6.435059E-01,1.256179E+04,9.243141E+03,5.047945E-01,9.057435E-01,8.380725E+03,7.576118E+03,3.367772E-01,7.423861E-01,1.540691E+05,1.094074E+05,6.191271E+00,1.072087E+01,1.020606E+05,7.142210E+04,4.101288E+00,6.998690E+00,1.552249E+05,1.011452E+05,6.237717E+00,9.911288E+00,1.034812E+05,8.891004E+04,4.158374E+00,8.712290E+00,2.622841E+04,2.268075E+04,1.053778E+00,1.111229E+01,1.711349E+04,7.524620E+03,6.875666E-01,7.373749E-01,2.630451E+04,1.106125E+04,1.056836E+00,1.083948E+00,1.730712E+04,9.253088E+03,6.953458E-01,9.067499E-01
21:30:00,0.000000E+00,3.031918E+04,0.000000E+00,2.970824E+00,2.616933E+03,6.303741E+04,1.051781E-01,6.176979E+00,1.289587E+05,6.835687E+05,5.183026E+00,6.698218E+01,9.396652E+04,7.025442E+04,3.775691E+00,6.884465E+00,1.233997E+04,9.649229E+03,4.958808E-01,9.455351E-01,8.395194E+03,6.508396E+03,3.373586E-01,6.377627E-01,1.256189E+04,9.171886E+03,5.047983E-01,8.987614E-01,8.380788E+03,7.482612E+03,3.367797E-01,7.332240E-01,1.540700E+05,1.081574E+05,6.191307E+00,1.059839E+01,1.020612E+05,7.068865E+04,4.101312E+00,6.926822E+00,1.552258E+05,1.002522E+05,6.237753E+00,9.823780E+00,1.034818E+05,8.740521E+04,4.158398E+00,8.564837E+00,2.623175E+04,2.247634E+04,1.053912E+00,1.101214E+01,1.711563E+04,7.418200E+03,6.876524E-01,7.269466E-01,2.630784E+04,1.091981E+04,1.056970E+00,1.070088E+00,1.730925E+04,9.069052E+03,6.954315E-01,8.887162E-01
21:40:00,0.000000E+00,3.023172E+04,0.000000E+00,2.962254E+00,2.617118E+03,6.290971E+04,1.051855E-01,6.164466E+00,1.289595E+05,6.820132E+05,5.183061E+00,6.682977E+01,9.405605E+04,6.834027E+04,3.779288E+00,6.696883E+00,1.234006E+04,9.564645E+03,4.958843E-01,9.372470E-01,8.395251E+03,6.451258E+03,3.373608E-01,6.321639E-01,1.256197E+04,9.102422E+03,5.048017E-01,8.919548E-01,8.380845E+03,7.394653E+03,3.367819E-01,7.246053E-01,1.540709E+05,1.069586E+05,6.191340E+00,1.048093E+01,1.020618E+05,6.997510E+04,4.101334E+00,6.856903E+00,1.552267E+05,9.938180E+04,6.237786E+00,9.738496E+00,1.034824E+05,8.598289E+04,4.158420E+00,8.425468E+00,2.623496E+04,2.227666E+04,1.054041E+00,1.091431E+01,1.711768E+04,7.313286E+03,6.877347E-01,7.166659E-01,2.631103E+04,1.077991E+04,1.057098E+00,1.056379E+00,1.731130E+04,8.892795E+03,6.955138E-01,8.714446E-01
21:50:00,0.000000E+00,3.014506E+04,0.000000E+00,2.953763E+00,2.617300E+03,6.278668E+04,1.051928E-01,6.152411E+00,1.289604E+05,6.805095E+05,5.183094E+00,6.668243E+01,9.414290E+04,6.642708E+04,3.782777E+00,6.509399E+00,1.234014E+04,9.483130E+03,4.958874E-01,9.292596E-01,8.395303E+03,6.395388E+03,3.373628E-01,6.266893E-01,1.256205E+04,9.034460E+03,5.048048E-01,8.852954E-01,8.380897E+03,7.311068E+03,3.367840E-01,7.164151E-01,1.540716E+05,1.058037E+05,6.191370E+00,1.036776E+01,1.020623E+05,6.927926E+04,4.101354E+00,6.788719E+00,1.552274E+05,9.853122E+04,6.237816E+00,9.655149E+00,1.034829E+05,8.463065E+04,4.158441E+00,8.292967E+00,2.623805E+04,2.208102E+04,1.054166E+00,1.081846E+01,1.711965E+04,7.209735E+03,6.878138E-01,7.065186E-01,2.631410E+04,1.064137E+04,1.057221E+00,1.042803E+00,1.731327E+04,8.723134E+03,6.955929E-01,8.548192E-01
22:00:00,0.000000E+00,3.005927E+04,0.000000E+00,2.945357E+00,2.617477E+03,6.266755E+04,1.052000E-01,6.140738E+00,1.289612E+05,6.790504E+05,5.183126E+00,6.653946E+01,9.422722E+04,6.451594E+04,3.786165E+00,6.322117E+00,1.234021E+04,9.404116E+03,4.958902E-01,9.215172E-01,8.395350E+03,6.340626E+03,3.373647E-01,6.213233E-01,1.256212E+04,8.967778E+03,5.048077E-01,8.787613E-01,8.380944E+03,7.230980E+03,3.367858E-01,7.085675E-01,1.540723E+05,1.046870E+05,6.191398E+00,1.025834E+01,1.020627E+05,6.859938E+04,4.101373E+00,6.722098E+00,1.552281E+05,9.769812E+04,6.237844E+00,9.573515E+00,1.034833E+05,8.333885E+04,4.158460E+00,8.166386E+00,2.624103E+04,2.188897E+04,1.054285E+00,1.072437E+01,1.712155E+04,7.107506E+03,6.878902E-01,6.965008E-01,2.631706E+04,1.050412E+04,1.057340E+00,1.029353E+00,1.731517E+04,8.559172E+03,6.956692E-01,8.387524E-01
22:10:00,0.000000E+00,2.501357E+04,0.000000E+00,2.450954E+00,2.617652E+03,5.217324E+04,1.052070E-01,5.112411E+00,1.289619E+05,5.652661E+05,5.183157E+00,5.538985E+01,9.430915E+04,5.333701E+04,3.789458E+00,5.226652E+00,1.234028E+04,7.803809E+03,4.958929E-01,7.647019E-01,8.395394E+03,5.261002E+03,3.373665E-01,5.155300E-01,1.256219E+04,7.445332E+03,5.048104E-01,7.295754E-01,8.380989E+03,5.992420E+03,3.367876E-01,5.872005E-01,1.540730E+05,8.677265E+04,6.191424E+00,8.502904E+00,1.020632E+05,5.688222E+04,4.101391E+00,5.573926E+00,1.552288E+05,8.106736E+04,6.237871E+00,7.943854E+00,1.034838E+05,6.890906E+04,4.158477E+00,6.752411E+00,2.624391E+04,1.816027E+04,1.054401E+00,8.897516E+00,1.712338E+04,5.880056E+03,6.879639E-01,5.762168E-01,2.631992E+04,8.695866E+03,1.057455E+00,8.521532E-01,1.731700E+04,7.063977E+03,6.957429E-01,6.922316E-01
22:20:00,0.000000E+00,1.998240E+04,0.000000E+00,1.957975E+00,2.617823E+03,4.169962E+04,1.052139E-01,4.086110E+00,1.289627E+05,4.517348E+05,5.183187E+00,4.426503E+01,9.438883E+04,4.236991E+04,3.792659E+00,4.151958E+00,1.234034E+04,6.217184E+03,4.958954E-01,6.092273E-01,8.395435E+03,4.190750E+03,3.373681E-01,4.106552E-01,1.256225E+04,5.934275E+03,5.048129E-01,5.815055E-01,8.381030E+03,4.767910E+03,3.367893E-01,4.672101E-01,1.540736E+05,6.905289E+04,6.191450E+00,6.766535E+00,1.020636E+05,4.528202E+04,4.101408E+00,4.437216E+00,1.552294E+05,6.457936E+04,6.237896E+00,6.328184E+00,1.034842E+05,5.470780E+04,4.158494E+00,5.360828E+00,2.624670E+04,1.446457E+04,1.054513E+00,7.086831E+00,1.712516E+04,4.670048E+03,6.880353E-01,4.576420E-01,2.632269E+04,6.910936E+03,1.057567E+00,6.772386E-01,1.731878E+04,5.597431E+03,6.958142E-01,5.485182E-01
22:30:00,0.000000E+00,1.496561E+04,0.000000E+00,1.466405E+00,2.617992E+03,3.124602E+04,1.052207E-01,3.061770E+00,1.289634E+05,3.384488E+05,5.183217E+00,3.316426E+01,9.446634E+04,3.156042E+04,3.795774E+00,3.092706E+00,1.234040E+04,4.643816E+03,4.958978E-01,4.550516E-01,8.395475E+03,3.129682E+03,3.373697E-01,3.066803E-01,1.256231E+04,4.434391E+03,5.048152E-01,4.345304E-01,8.381069E+03,3.556854E+03,3.367908E-01,3.485382E-01,1.540742E+05,5.152117E+04,6.191473E+00,5.048592E+00,1.020640E+05,3.379607E+04,4.101424E+00,3.311700E+00,1.552300E+05,4.823117E+04,6.237920E+00,4.726211E+00,1.034846E+05,4.072478E+04,4.158510E+00,3.990630E+00,2.624940E+04,1.080141E+04,1.054621E+00,5.292086E+00,1.712688E+04,3.477340E+03,6.881046E-01,3.407625E-01,2.632538E+04,5.149239E+03,1.057674E+00,5.046008E-01,1.732050E+04,4.158652E+03,6.958834E-01,4.075257E-01
22:40:00,0.000000E+00,9.963055E+03,0.000000E+00,9.762297E-01,2.618159E+03,2.081186E+04,1.052274E-01,2.039336E+00,1.289641E+05,2.254015E+05,5.183245E+00,2.208687E+01,9.454180E+04,2.089975E+04,3.798805E+00,2.048037E+00,1.234046E+04,3.083352E+03,4.959000E-01,3.021404E-01,8.395512E+03,2.077633E+03,3.373712E-01,2.035891E-01,1.256237E+04,2.945490E+03,5.048175E-01,2.886316E-01,8.381107E+03,2.358772E+03,3.367923E-01,2.311375E-01,1.540748E+05,3.417177E+04,6.191496E+00,3.348513E+00,1.020644E+05,2.242190E+04,4.101439E+00,2.197138E+00,1.552306E+05,3.202011E+04,6.237942E+00,3.137677E+00,1.034850E+05,2.695099E+04,4.158525E+00,2.640933E+00,2.625202E+04,7.170078E+03,1.054727E+00,3.512938E+00,1.712856E+04,2.301646E+03,6.881718E-01,2.255502E-01,2.632798E+04,3.410445E+03,1.057779E+00,3.342074E-01,1.732217E+04,2.746723E+03,6.959506E-01,2.691642E-01
22:50:00,0.000000E+00,4.974572E+03,0.000000E+00,4.874334E-01,2.618324E+03,1.039666E+04,1.052340E-01,1.018760E+00,1.289648E+05,1.125870E+05,5.183273E+00,1.103229E+01,9.461527E+04,1.038120E+04,3.801758E+00,1.017289E+00,1.234051E+04,1.535497E+03,4.959022E-01,1.504648E-01,8.395548E+03,1.034451E+03,3.373726E-01,1.013668E-01,1.256242E+04,1.467409E+03,5.048197E-01,1.437929E-01,8.381142E+03,1.173265E+03,3.367938E-01,1.149690E-01,1.540753E+05,1.699958E+04,6.191518E+00,1.665800E+00,1.020648E+05,1.115725E+04,4.101454E+00,1.093307E+00,1.552311E+05,1.594379E+04,6.237964E+00,1.562346E+00,1.034853E+05,1.337845E+04,4.158540E+00,1.310958E+00,2.625457E+04,3.569843E+03,1.054829E+00,1.749024E+00,1.713018E+04,1.142651E+03,6.882371E-01,1.119743E-01,2.633052E+04,1.694170E+03,1.057881E+00,1.660206E-01,1.732380E+04,1.360773E+03,6.960158E-01,1.333486E-01
