Time,TSupCor.T,flo.temAirPer5.T,VSupCor_flow.V_flow
59420,288.286,297.635,3.05537
59420,288.286,297.635,3.05537
59430,289.648,297.565,3.19606
59430,289.648,297.565,3.19606
59440,297.449,297.586,3.17873
59440,297.449,297.586,3.17873
59443.2,291.61,297.568,3.15069
59443.2,291.61,297.568,3.15069
59450,291.107,297.532,3.01871
59450,291.107,297.532,3.01871
59460,288.102,297.452,2.85184
59460,288.102,297.452,2.85184
59460.8,292.055,297.455,2.84207
59460.8,292.055,297.455,2.84207
59470,298.173,297.482,2.70408
59470,298.173,297.482,2.70408
59480,289.921,297.432,2.74517
59480,289.921,297.432,2.74517
59490,298.212,297.47,2.93904
59490,298.212,297.47,2.93904
59500,295.246,297.472,3.08963
59500,295.246,297.472,3.08963
59501.9,299.405,297.485,3.10566
59501.9,299.405,297.485,3.10566
59510,300.962,297.536,3.09597
59510,300.962,297.536,3.09597
59520,302.462,297.609,2.92226
59520,302.462,297.609,2.92226
59521,298.439,297.606,2.90149
59521,298.439,297.606,2.90149
59530,293.959,297.589,2.84907
59530,293.959,297.589,2.84907
59540,298.144,297.62,3.07274
59540,298.144,297.62,3.07274
59550,296.622,297.633,3.37936
59550,296.622,297.633,3.37936
59552.9,299.537,297.648,3.43356
59552.9,299.537,297.648,3.43356
59560,299.884,297.681,3.42117
59560,299.884,297.681,3.42117
59560.2,298.558,297.679,3.41872
59560.2,298.558,297.679,3.41872
59570,291.407,297.621,3.2901
59570,291.407,297.621,3.2901
59577.7,295.073,297.613,3.24381
59577.7,295.073,297.613,3.24381
59580,295.083,297.61,3.24567
59580,295.083,297.61,3.24567
59590,292.628,297.573,3.21799
59590,292.628,297.573,3.21799
59592,299.574,297.587,3.20263
59592,299.574,297.587,3.20263
59593.5,301.121,297.598,3.18531
59593.5,301.121,297.598,3.18531
59600,302.124,297.644,3.08448
59600,302.124,297.644,3.08448
59601.9,298.56,297.647,3.05824
59601.9,298.56,297.647,3.05824
59610,297.24,297.659,3.05695
59610,297.24,297.659,3.05695
59618.3,299.537,297.691,2.98668
59618.3,299.537,297.691,2.98668
59620,299.636,297.698,2.95181
59620,299.636,297.698,2.95181
59630,299.234,297.729,2.78994
59630,299.234,297.729,2.78994
59630.2,298.519,297.728,2.7871
59630.2,298.519,297.728,2.7871
59631.3,296.469,297.726,2.77536
59631.3,296.469,297.726,2.77536
59640,294.322,297.71,2.68643
59640,294.322,297.71,2.68643
59640.5,293.821,297.708,2.68239
59640.5,293.821,297.708,2.68239
59650,292.347,297.676,2.75041
59650,292.347,297.676,2.75041
59660,298.244,297.703,2.81374
59660,298.244,297.703,2.81374
59670,291.315,297.657,2.83319
59670,291.315,297.657,2.83319
59672.3,299.627,297.673,2.8479
59672.3,299.627,297.673,2.8479
59680,301.82,297.724,2.96056
59680,301.82,297.724,2.96056
59680.8,298.652,297.722,2.97452
59680.8,298.652,297.722,2.97452
59690,294.245,297.705,3.01899
59690,294.245,297.705,3.01899
59695.7,299.682,297.729,2.99066
59695.7,299.682,297.729,2.99066
59700,299.895,297.747,2.95823
59700,299.895,297.747,2.95823
59700.3,298.686,297.746,2.95632
59700.3,298.686,297.746,2.95632
59701.2,295.729,297.742,2.9521
59701.2,295.729,297.742,2.9521
59710,292.058,297.705,3.04877
59710,292.058,297.705,3.04877
59720,296.927,297.718,3.23117
59720,296.927,297.718,3.23117
59721.2,299.495,297.725,3.24584
59721.2,299.495,297.725,3.24584
59730,301.611,297.78,3.17336
59730,301.611,297.78,3.17336
59731.5,298.428,297.78,3.14769
59731.5,298.428,297.78,3.14769
59740,296.865,297.784,3.10826
59740,296.865,297.784,3.10826
59741.7,299.376,297.792,3.10624
59741.7,299.376,297.792,3.10624
59750,300.863,297.83,2.9697
59750,300.863,297.83,2.9697
59760,302.001,297.887,2.90719
59760,302.001,297.887,2.90719
59770,302.726,297.95,2.91243
59770,302.726,297.95,2.91243
59770.9,298.26,297.946,2.91006
59770.9,298.26,297.946,2.91006
59772.8,294.332,297.938,2.90635
59772.8,294.332,297.938,2.90635
59780,292.754,297.906,2.90329
59780,292.754,297.906,2.90329
59790,291.064,297.845,2.80884
59790,291.064,297.845,2.80884
59800,298.27,297.865,2.89615
59800,298.27,297.865,2.89615
59800.3,299.026,297.867,2.90412
59800.3,299.026,297.867,2.90412
59810,301.703,297.922,3.04562
59810,301.703,297.922,3.04562
59810.8,297.925,297.919,3.05243
59810.8,297.925,297.919,3.05243
59820,293.001,297.879,3.10915
59820,293.001,297.879,3.10915
59823.3,296.917,297.88,3.10474
59823.3,296.917,297.88,3.10474
59830,297.576,297.884,3.01344
59830,297.576,297.884,3.01344
59830.7,298.886,297.887,3.0019
59830.7,298.886,297.887,3.0019
59840,301.506,297.932,2.9237
59840,301.506,297.932,2.9237
59841.8,297.942,297.931,2.91751
59841.8,297.942,297.931,2.91751
59850,296.529,297.925,2.85829
59850,296.529,297.925,2.85829
59860,297.062,297.926,2.86129
59860,297.062,297.926,2.86129
59861.9,299.05,297.932,2.88113
59861.9,299.05,297.932,2.88113
59870,299.373,297.956,3.07051
59870,299.373,297.956,3.07051
59876.6,298.132,297.966,3.2171
59876.6,298.132,297.966,3.2171
59880,297.985,297.97,3.26413
59880,297.985,297.97,3.26413
59890,288.264,297.863,3.37939
59890,288.264,297.863,3.37939
59900,297.889,297.875,3.35224
59900,297.889,297.875,3.35224
59910,293.844,297.838,3.27141
59910,293.844,297.838,3.27141
59920,292.116,297.785,3.3377
59920,292.116,297.785,3.3377
59923.4,299.428,297.801,3.38619
59923.4,299.428,297.801,3.38619
59927.3,299.861,297.818,3.43911
59927.3,299.861,297.818,3.43911
59930,299.796,297.829,3.4728
59930,299.796,297.829,3.4728
59930.7,298.469,297.829,3.47971
59930.7,298.469,297.829,3.47971
59940,296.932,297.83,3.33692
59940,296.932,297.83,3.33692
59950,290.198,297.755,3.27662
59950,290.198,297.755,3.27662
59960,290.835,297.691,3.1532
59960,290.835,297.691,3.1532
59963,299.565,297.707,3.10782
59963,299.565,297.707,3.10782
59970,300.718,297.747,3.17664
59970,300.718,297.747,3.17664
59974.1,298.577,297.76,3.25995
59974.1,298.577,297.76,3.25995
59980,298.178,297.775,3.36473
59980,298.178,297.775,3.36473
59990,298.348,297.801,3.44043
59990,298.348,297.801,3.44043
60000,298.043,297.817,3.2588
60000,298.043,297.817,3.2588
60001.7,299.583,297.825,3.21804
60001.7,299.583,297.825,3.21804
60010,300.254,297.862,3.2288
60010,300.254,297.862,3.2288
60020,298.999,297.892,3.24164
60020,298.999,297.892,3.24164
60020.1,298.615,297.891,3.24117
60020.1,298.615,297.891,3.24117
60030,290.284,297.818,3.25563
60030,290.284,297.818,3.25563
60040,293.394,297.781,3.12861
60040,293.394,297.781,3.12861
60041.9,299.608,297.793,3.08239
60041.9,299.608,297.793,3.08239
60047.3,302.311,297.829,2.95099
60047.3,302.311,297.829,2.95099
60050,302.553,297.847,2.89255
60050,302.553,297.847,2.89255
60060,300.239,297.886,2.79883
60060,300.239,297.886,2.79883
60060.3,300.645,297.888,2.79849
60060.3,300.645,297.888,2.79849
60070,302.802,297.949,2.75893
60070,302.802,297.949,2.75893
60070.9,298.437,297.945,2.75668
60070.9,298.437,297.945,2.75668
60080,292.445,297.908,2.94771
60080,292.445,297.908,2.94771
60087.8,296.401,297.909,3.23044
60087.8,296.401,297.909,3.23044
60090,296.209,297.908,3.31265
60090,296.209,297.908,3.31265
60100,295.243,297.892,3.51671
60100,295.243,297.892,3.51671
60110,295.305,297.874,3.6839
60110,295.305,297.874,3.6839
60111.5,299.049,297.882,3.70466
60111.5,299.049,297.882,3.70466
60120,300.936,297.925,3.56567
60120,300.936,297.925,3.56567
60130,300.456,297.96,3.24648
60130,300.456,297.96,3.24648
60130.4,297.986,297.957,3.23584
60130.4,297.986,297.957,3.23584
60140,289.885,297.875,2.95598
60140,289.885,297.875,2.95598
60150,295.98,297.864,2.71209
60150,295.98,297.864,2.71209
60150.8,299.011,297.87,2.69451
60150.8,299.011,297.87,2.69451
60160,304.012,297.932,2.55158
60160,304.012,297.932,2.55158
60167,299.333,297.947,2.4627
60167,299.333,297.947,2.4627
60170,299.389,297.954,2.42336
60170,299.389,297.954,2.42336
60180,303.404,298.012,2.42508
60180,303.404,298.012,2.42508
60180.4,303.284,298.014,2.4289
60180.4,303.284,298.014,2.4289
60190,302.383,298.061,2.56329
60190,302.383,298.061,2.56329
60200,298.234,298.072,2.70712
60200,298.234,298.072,2.70712
60210,300.136,298.101,2.83671
60210,300.136,298.101,2.83671
60220,300.319,298.13,2.90564
60220,300.319,298.13,2.90564
60220.4,298.048,298.127,2.90641
60220.4,298.048,298.127,2.90641
60230,289.658,298.045,2.81957
60230,289.658,298.045,2.81957
60240,288.806,297.958,2.86873
60240,288.806,297.958,2.86873
60241.7,288.506,297.943,2.89661
60241.7,288.506,297.943,2.89661
60250,288.272,297.867,2.97416
60250,288.272,297.867,2.97416
60260,298.853,297.895,3.10084
60260,298.853,297.895,3.10084
60270,289.173,297.809,3.16468
60270,289.173,297.809,3.16468
60272.3,299.259,297.824,3.17171
60272.3,299.259,297.824,3.17171
60280,301.449,297.87,3.27909
60280,301.449,297.87,3.27909
60290,299.408,297.907,3.4737
60290,299.408,297.907,3.4737
60290.3,298.349,297.906,3.48013
60290.3,298.349,297.906,3.48013
60300,294.634,297.881,3.62536
60300,294.634,297.881,3.62536
60310,297.847,297.891,3.46574
60310,297.847,297.891,3.46574
60320,299.045,297.911,3.12041
60320,299.045,297.911,3.12041
60320.2,299.443,297.912,3.113
60320.2,299.443,297.912,3.113
60322.9,301.479,297.927,3.05871
60322.9,301.479,297.927,3.05871
60330,301.828,297.968,3.10589
60330,301.828,297.968,3.10589
60331.9,298.475,297.969,3.13415
60331.9,298.475,297.969,3.13415
60340,297.228,297.971,3.11886
60340,297.228,297.971,3.11886
60350,297.587,297.977,3.06889
60350,297.587,297.977,3.06889
60351,299.524,297.983,3.06985
60351,299.524,297.983,3.06985
60360,301.175,298.028,3.19085
60360,301.175,298.028,3.19085
60370,299.709,298.056,3.1566
60370,299.709,298.056,3.1566
60370.3,298.589,298.055,3.15082
60370.3,298.589,298.055,3.15082
60380,294.268,298.023,3.1324
60380,294.268,298.023,3.1324
60390,298.978,298.049,3.27811
60390,298.978,298.049,3.27811
60400,297.185,298.049,3.28803
60400,297.185,298.049,3.28803
60410,289.124,297.954,3.24056
60410,289.124,297.954,3.24056
60420,294.549,297.931,3.38482
60420,294.549,297.931,3.38482
60430,296.895,297.933,3.3778
60430,296.895,297.933,3.3778
60440,293.265,297.889,3.1395
60440,293.265,297.889,3.1395
60441.9,292.213,297.878,3.08623
60441.9,292.213,297.878,3.08623
60442.9,292.064,297.873,3.05963
60442.9,292.064,297.873,3.05963
60450,292.224,297.839,2.85727
60450,292.224,297.839,2.85727
60452.4,299.531,297.853,2.81449
60452.4,299.531,297.853,2.81449
60460,301.398,297.895,2.88769
60460,301.398,297.895,2.88769
60461.4,298.49,297.895,2.91703
60461.4,298.49,297.895,2.91703
60470,296.087,297.894,3.04587
60470,296.087,297.894,3.04587
60471.4,299.443,297.902,3.05932
60471.4,299.443,297.902,3.05932
60480,301.339,297.949,3.09136
60480,301.339,297.949,3.09136
60480.6,298.398,297.946,3.09182
60480.6,298.398,297.946,3.09182
60490,292.739,297.904,3.12421
60490,292.739,297.904,3.12421
60496.5,292.949,297.878,3.2039
60496.5,292.949,297.878,3.2039
60500,292.834,297.863,3.2686
60500,292.834,297.863,3.2686
60510,296.251,297.859,3.25138
60510,296.251,297.859,3.25138
60511.2,299.125,297.865,3.23351
60511.2,299.125,297.865,3.23351
60520,301.592,297.915,3.12758
60520,301.592,297.915,3.12758
60521,298.049,297.912,3.11995
60521,298.049,297.912,3.11995
60530,294.581,297.891,3.1753
60530,294.581,297.891,3.1753
60540,297.748,297.903,3.21286
60540,297.748,297.903,3.21286
60550,293.516,297.863,3.08858
60550,293.516,297.863,3.08858
60552,298.899,297.872,3.06274
60552,298.899,297.872,3.06274
60560,300.743,297.909,3.09191
60560,300.743,297.909,3.09191
60561.1,297.89,297.908,3.1017
60561.1,297.89,297.908,3.1017
60570,295.387,297.891,3.01366
60570,295.387,297.891,3.01366
60574.5,298.882,297.902,2.9732
60574.5,298.882,297.902,2.9732
60580,298.985,297.916,3.01965
60580,298.985,297.916,3.01965
60590,301.902,297.971,3.02266
60590,301.902,297.971,3.02266
60600,301.32,298.018,3.04375
60600,301.32,298.018,3.04375
60601,297.913,298.015,3.05537
60601,297.913,298.015,3.05537
60601.1,297.896,298.015,3.05547
60601.1,297.896,298.015,3.05547
60610,294.24,297.987,3.25264
60610,294.24,297.987,3.25264
60620,287.456,297.87,3.41812
60620,287.456,297.87,3.41812
60630,288.306,297.764,3.29331
60630,288.306,297.764,3.29331
60640,294.112,297.736,3.19656
60640,294.112,297.736,3.19656
60642.5,299.154,297.748,3.20204
60642.5,299.154,297.748,3.20204
60650,300.08,297.782,3.23458
60650,300.08,297.782,3.23458
60650.9,298.206,297.782,3.23975
60650.9,298.206,297.782,3.23975
60660,296.1,297.78,3.31122
60660,296.1,297.78,3.31122
60662.9,296.703,297.782,3.3381
60662.9,296.703,297.782,3.3381
60670,296.593,297.785,3.4036
60670,296.593,297.785,3.4036
60680,287.672,297.677,3.57222
60680,287.672,297.677,3.57222
60690,297.209,297.69,3.52816
60690,297.209,297.69,3.52816
60700,295.488,297.681,3.46512
60700,295.488,297.681,3.46512
60710,293.989,297.652,3.39919
60710,293.989,297.652,3.39919
60720,293.336,297.62,3.45828
60720,293.336,297.62,3.45828
60730,293.598,297.588,3.41361
60730,293.598,297.588,3.41361
60740,298.522,297.62,3.4411
60740,298.522,297.62,3.4411
60746.3,297.773,297.634,3.5166
60746.3,297.773,297.634,3.5166
60750,297.699,297.642,3.54032
60750,297.699,297.642,3.54032
60751.1,298.969,297.647,3.54413
60751.1,298.969,297.647,3.54413
60760,300.007,297.69,3.50658
60760,300.007,297.69,3.50658
60770,300.322,297.737,3.41472
60770,300.322,297.737,3.41472
60770.5,298.047,297.735,3.41009
60770.5,298.047,297.735,3.41009
60780,293.037,297.693,3.21393
60780,293.037,297.693,3.21393
60784.7,299.127,297.709,3.16667
60784.7,299.127,297.709,3.16667
60790,299.214,297.728,3.23622
60790,299.214,297.728,3.23622
60800,298.917,297.761,3.33482
60800,298.917,297.761,3.33482
60800.1,298.244,297.76,3.33508
60800.1,298.244,297.76,3.33508
60810,292.292,297.709,3.18934
60810,292.292,297.709,3.18934
60820,298.643,297.737,3.16623
60820,298.643,297.737,3.16623
60822.8,299.388,297.748,3.20414
60822.8,299.388,297.748,3.20414
60830,299.21,297.774,3.31119
60830,299.21,297.774,3.31119
60833.6,300.355,297.792,3.3266
60833.6,300.355,297.792,3.3266
60840,300.652,297.823,3.22763
60840,300.652,297.823,3.22763
60841.7,298.488,297.824,3.19566
60841.7,298.488,297.824,3.19566
60850,297.641,297.835,3.17843
60850,297.641,297.835,3.17843
60860,297.085,297.838,3.07176
60860,297.085,297.838,3.07176
60870,286.522,297.729,2.89623
60870,286.522,297.729,2.89623
60880,297.145,297.744,2.97003
60880,297.145,297.744,2.97003
60890,290.696,297.685,2.99483
60890,290.696,297.685,2.99483
60892,299.541,297.7,2.97874
60892,299.541,297.7,2.97874
60900,302.7,297.759,2.96248
60900,302.7,297.759,2.96248
60906.3,299.171,297.78,2.98611
60906.3,299.171,297.78,2.98611
60910,299.053,297.792,3.00879
60910,299.053,297.792,3.00879
60920,300.538,297.836,2.9194
60920,300.538,297.836,2.9194
60930,301.038,297.884,2.87716
60930,301.038,297.884,2.87716
60940,299.645,297.922,3.10126
60940,299.645,297.922,3.10126
60950,300.917,297.975,3.38323
60950,300.917,297.975,3.38323
60950.6,298.306,297.973,3.39813
60950.6,298.306,297.973,3.39813
60953.6,294.515,297.962,3.45193
60953.6,294.515,297.962,3.45193
60960,293.954,297.937,3.50978
60960,293.954,297.937,3.50978
60961.7,299.02,297.945,3.50969
60961.7,299.02,297.945,3.50969
60961.8,299.257,297.946,3.50889
60961.8,299.257,297.946,3.50889
60970,301.287,297.987,3.35655
60970,301.287,297.987,3.35655
60970.4,298.278,297.983,3.34605
60970.4,298.278,297.983,3.34605
60980,289.542,297.894,3.18775
60980,289.542,297.894,3.18775
60990,289.77,297.814,3.05277
60990,289.77,297.814,3.05277
61000,298.057,297.828,2.81493
61000,298.057,297.828,2.81493
61010,289.322,297.757,2.79896
61010,289.322,297.757,2.79896
61013.3,299.355,297.774,2.85738
61013.3,299.355,297.774,2.85738
61020,300.366,297.807,3.00197
61020,300.366,297.807,3.00197
61021.3,298.362,297.809,3.02542
61021.3,298.362,297.809,3.02542
61021.7,298.054,297.809,3.02977
61021.7,298.054,297.809,3.02977
61030,297.065,297.814,2.96947
61030,297.065,297.814,2.96947
61040,297.749,297.828,2.87801
61040,297.749,297.828,2.87801
61050,293.703,297.801,2.92562
61050,293.703,297.801,2.92562
61060,294.492,297.785,3.14834
61060,294.492,297.785,3.14834
61062.3,299.254,297.797,3.20573
61062.3,299.254,297.797,3.20573
61064.6,300.098,297.808,3.24478
61064.6,300.098,297.808,3.24478
61070,300.165,297.832,3.28315
61070,300.165,297.832,3.28315
61070.3,298.242,297.83,3.28357
61070.3,298.242,297.83,3.28357
61080,290.087,297.754,3.17654
61080,290.087,297.754,3.17654
61080.5,293.44,297.757,3.16693
61080.5,293.44,297.757,3.16693
61082.5,299.235,297.768,3.12689
61082.5,299.235,297.768,3.12689
61090,301.703,297.811,2.94729
61090,301.703,297.811,2.94729
61090.7,298.263,297.808,2.93152
61090.7,298.263,297.808,2.93152
61100,292.209,297.767,2.81502
61100,292.209,297.767,2.81502
61102.4,299.297,297.78,2.79687
61102.4,299.297,297.78,2.79687
61110,301.682,297.821,2.68557
61110,301.682,297.821,2.68557
61110.5,298.317,297.817,2.67733
61110.5,298.317,297.817,2.67733
61120,288.964,297.751,2.70421
61120,288.964,297.751,2.70421
61130,297.681,297.768,2.70731
61130,297.681,297.768,2.70731
61140,291.265,297.721,2.56286
61140,291.265,297.721,2.56286
61150,293.222,297.7,2.669
61150,293.222,297.7,2.669
61160,295.688,297.703,2.85342
61160,295.688,297.703,2.85342
61161.6,299.325,297.713,2.86452
61161.6,299.325,297.713,2.86452
61170,301.649,297.762,2.78386
61170,301.649,297.762,2.78386
61170.7,298.302,297.759,2.77268
61170.7,298.302,297.759,2.77268
61172.8,293.583,297.75,2.75066
61172.8,293.583,297.75,2.75066
61180,291.862,297.721,2.78019
61180,291.862,297.721,2.78019
61183.4,299.267,297.736,2.80506
61183.4,299.267,297.736,2.80506
61190,300.265,297.766,2.79904
61190,300.265,297.766,2.79904
61190.8,298.247,297.765,2.79677
61190.8,298.247,297.765,2.79677
61200,294.788,297.754,2.89009
61200,294.788,297.754,2.89009
61202.9,297.252,297.759,2.92082
61202.9,297.252,297.759,2.92082
61210,297.756,297.771,2.88245
61210,297.756,297.771,2.88245
61220,296.092,297.77,2.86601
61220,296.092,297.77,2.86601
61224.2,299.228,297.784,2.89197
61224.2,299.228,297.784,2.89197
61230,299.334,297.804,2.92955
61230,299.334,297.804,2.92955
61240,300.83,297.852,2.97609
61240,300.83,297.852,2.97609
61240.8,298.253,297.851,2.97835
61240.8,298.253,297.851,2.97835
61250,294.45,297.829,2.97809
61250,294.45,297.829,2.97809
61252.2,299.274,297.839,2.97037
61252.2,299.274,297.839,2.97037
61260,300.974,297.876,2.90137
61260,300.974,297.876,2.90137
61266.5,298.307,297.888,2.94322
61266.5,298.307,297.888,2.94322
61270,298.06,297.893,3.02769
61270,298.06,297.893,3.02769
61280,298.166,297.91,3.092
61280,298.166,297.91,3.092
61290,289.975,297.833,3.01841
61290,289.975,297.833,3.01841
61300,287.887,297.739,3.14355
61300,287.887,297.739,3.14355
