Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 12/08  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/08  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/08  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/08  06:00:00,154677040.767792,154677040.767792,7259857.23795804,3861201.79133858,44533202.0018108 
 12/08  07:00:00,352947682.735282,352947682.735282,6791184.,10829279.4087343,55180531.8783121 
 12/08  08:00:00,475632368.525539,475632368.525539,270738943.741755,38491471.3278267,95796493.4167736 
 12/08  09:00:00,494038886.449331,494038886.449331,256452795.907038,97472304.7907897,204227663.759169 
 12/08  10:00:00,396823459.750737,396823459.750738,233900579.723173,93404869.8090808,174055806.616312 
 12/08  11:00:00,341874825.395536,341874825.395536,222780331.761201,93124323.8539151,167093070.352576 
 12/08  12:00:00,347267186.978467,347267186.978467,231280974.305159,93124323.8539151,174055806.616312 
 12/08  13:00:00,395113182.811976,395113182.811976,224749176.137157,93124323.8539151,177667514.306075 
 12/08  14:00:00,369752730.595949,369752730.595949,216220774.772557,93525175.486999,179858086.836092 
 12/08  15:00:00,352697178.255538,352697178.255538,194843265.423058,94693106.2174437,167093070.352576 
 12/08  16:00:00,360173243.643324,360173243.643324,182065512.754651,101188905.79527,167093070.352576 
 12/08  17:00:00,396136540.192303,396136540.192303,186207553.79553,117124219.194385,177537174.74818 
 12/08  18:00:00,379721648.449342,379721648.449343,177302828.358607,65759859.7393312,140923939.573165 
 12/08  19:00:00,298049038.914081,298049038.914081,180422767.878473,39455915.8435987,69106004.4057846 
 12/08  20:00:00,273157331.597912,273157331.597912,180481042.699018,39455915.8435987,59822356.0541363 
 12/08  21:00:00,268348678.737837,268348678.737837,189418549.323394,26303943.8957325,59822356.0541363 
 12/08  22:00:00,265664111.244995,265664111.244995,183578952.984845,26303943.8957325,55180531.8783121 
 12/08  23:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 12/08  24:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 12/09  01:00:00,47300809.6529797,47300809.6529797,6791184.,4802369.72793237,33399901.5013581 
 12/09  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/09  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/09  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/09  05:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/09  06:00:00,113271368.366772,113271368.366772,6791184.,3861201.79133858,33399901.5013581 
 12/09  07:00:00,291705348.955698,291705348.955698,6791184.,10829279.4087343,55180531.8783121 
 12/09  08:00:00,354960167.047502,354960167.047502,129211270.764332,12590553.1225461,73747828.5816088 
 12/09  09:00:00,309132895.308026,309132895.308026,144870103.300977,31848183.4785494,85222049.4632748 
 12/09  10:00:00,297170795.832364,297170795.832365,154474729.414645,31060529.4576424,93345241.7709671 
 12/09  11:00:00,274236851.639041,274236851.639041,162514985.193566,31041441.2846384,89863873.6390989 
 12/09  12:00:00,273457649.813094,273457649.813094,175623259.715928,31041441.2846384,97987065.9467912 
 12/09  13:00:00,254704292.814604,254704292.814604,188399578.67715,15520720.6423192,72652542.3166 
 12/09  14:00:00,245541244.745881,245541244.745881,194440648.277427,15520720.6423192,63368893.9649517 
 12/09  15:00:00,245492601.770638,245492601.770638,199765398.834306,15520720.6423192,57566613.7451715 
 12/09  16:00:00,254739720.234171,254739720.234171,212156133.241821,15736388.2946768,52924789.5693473 
 12/09  17:00:00,290246108.083849,290246108.083849,222160527.997193,19117201.7251633,54085245.6133033 
 12/09  18:00:00,86784909.4665371,86784909.4665371,237210688.558517,6575985.97393312,48348135.1724704 
 12/09  19:00:00,67525703.8452168,67525703.8452168,6791184.,6575985.97393312,41385398.9087341 
 12/09  20:00:00,61621946.5055395,61621946.5055394,6791184.,4802369.72793237,33399901.5013581 
 12/09  21:00:00,58888173.5903508,58888173.5903508,6791184.,3861201.79133858,33399901.5013581 
 12/09  22:00:00,66283284.0941072,66283284.0941072,7887782.3628139,3861201.79133858,33399901.5013581 
 12/09  23:00:00,65865858.2297754,65865858.2297754,7901969.04552299,3861201.79133858,33399901.5013581 
 12/09  24:00:00,63135246.2316915,63135246.2316915,8394959.0005234,3861201.79133858,33399901.5013581 
 12/10  01:00:00,70664951.7373035,70664951.7373035,10335297.7695281,3861201.79133858,33399901.5013581 
 12/10  02:00:00,66341707.6195954,66341707.6195954,9771672.20704193,3861201.79133858,33399901.5013581 
 12/10  03:00:00,61163713.0460723,61163713.0460723,9276230.1040446,3861201.79133858,33399901.5013581 
 12/10  04:00:00,69054886.6178675,69054886.6178675,11092337.1589201,3861201.79133858,33399901.5013581 
 12/10  05:00:00,77419694.6654642,77419694.6654642,11600508.4856823,3861201.79133858,33399901.5013581 
 12/10  06:00:00,74230369.9724284,74230369.9724284,11394901.8956798,3861201.79133858,33399901.5013581 
 12/10  07:00:00,99593345.3008226,99593345.3008226,14359050.9939339,5897289.92828448,41385398.9087341 
 12/10  08:00:00,89317232.2999086,89317232.2999086,14289570.3511857,6217909.85454684,41385398.9087341 
 12/10  09:00:00,74347354.8320022,74347354.8320022,12421750.8718598,5309936.08757503,41385398.9087341 
 12/10  10:00:00,77185963.8578335,77185963.8578334,14331000.1430916,5189159.43383782,41385398.9087341 
 12/10  11:00:00,63007574.9210295,63007574.9210295,10080595.0447271,5173573.54743972,41385398.9087341 
 12/10  12:00:00,61555829.9037468,61555829.9037468,6949631.6204145,5173573.54743972,41385398.9087341 
 12/10  13:00:00,70836809.1685719,70836809.1685719,6791184.,5173573.54743972,41385398.9087341 
 12/10  14:00:00,57931948.7035283,57931948.7035283,6791184.,5173573.54743972,41385398.9087341 
 12/10  15:00:00,55493959.1782738,55493959.1782738,6791184.,5173573.54743972,41385398.9087341 
 12/10  16:00:00,65836123.5770821,65836123.5770821,6791184.,5309939.55519084,41385398.9087341 
 12/10  17:00:00,77943173.2216833,77943173.2216833,6791184.,6330577.00282466,41385398.9087341 
 12/10  18:00:00,80175546.0514544,80175546.0514544,7455314.56619359,6575985.97393312,41385398.9087341 
 12/10  19:00:00,93296992.0095216,93296992.0095216,11526490.2653029,4802369.72793237,33399901.5013581 
 12/10  20:00:00,87726047.0414425,87726047.0414425,14418900.7959449,3861201.79133858,33399901.5013581 
 12/10  21:00:00,92805628.1807828,92805628.1807828,13902718.5408362,3861201.79133858,33399901.5013581 
 12/10  22:00:00,103024698.56,103024698.56,18400509.6802366,3861201.79133858,33399901.5013581 
 12/10  23:00:00,91080590.9495607,91080590.9495607,18318529.7876508,3861201.79133858,33399901.5013581 
 12/10  24:00:00,90779818.9816271,90779818.9816271,14994687.5871894,3861201.79133858,33399901.5013581 
 12/11  01:00:00,123639625.762727,123639625.762727,20998211.5371627,3861201.79133858,44533202.0018108 
 12/11  02:00:00,117846855.694139,117846855.694139,21169368.536968,3861201.79133858,44533202.0018108 
 12/11  03:00:00,111385655.533532,111385655.533532,16831672.4971317,3861201.79133858,44533202.0018108 
 12/11  04:00:00,127856564.765804,127856564.765804,22268164.0774625,3861201.79133858,44533202.0018108 
 12/11  05:00:00,119256122.242019,119256122.242019,22384004.3706035,3861201.79133858,44533202.0018108 
 12/11  06:00:00,260084815.852515,260084815.852515,15690328.26523,3861201.79133858,44533202.0018108 
 12/11  07:00:00,618940903.685684,618940903.685684,13995591.1074992,10829279.4087343,55180531.8783121 
 12/11  08:00:00,685532584.309622,685532584.309621,356341248.474828,37532677.4036121,95796493.4167736 
 12/11  09:00:00,653331882.034357,653331882.034357,341154349.712354,94771351.16357,204227663.759169 
 12/11  10:00:00,559256995.892995,559256995.892995,328431867.342416,93742680.2832585,174055806.616312 
 12/11  11:00:00,450818745.645894,450818745.645895,314641865.687005,93124323.8539151,167093070.352576 
 12/11  12:00:00,414679766.707226,414679766.707226,306498719.84466,93124323.8539151,174055806.616312 
 12/11  13:00:00,455008831.357854,455008831.357854,292582588.313685,93124323.8539151,177667514.306075 
 12/11  14:00:00,376769462.937957,376769462.937957,271387158.208194,93124323.8539151,179858086.836092 
 12/11  15:00:00,343677823.717279,343677823.717279,257738346.867184,93124323.8539151,167093070.352576 
 12/11  16:00:00,340320224.390906,340320224.390906,263973209.84507,95355623.4231697,167093070.352576 
 12/11  17:00:00,404690588.951432,404690588.951432,287295407.525589,113446558.659524,177537174.74818 
 12/11  18:00:00,435929464.936256,435929464.936256,300143701.198625,65759859.7393312,140923939.573165 
 12/11  19:00:00,368362523.197699,368362523.197699,301087832.147866,39455915.8435987,69106004.4057846 
 12/11  20:00:00,347718314.764324,347718314.764324,329428474.685132,39455915.8435987,59822356.0541363 
 12/11  21:00:00,339628402.885131,339628402.885131,333353308.049576,26303943.8957325,59822356.0541363 
 12/11  22:00:00,342631550.764373,342631550.764373,316165128.432977,26303943.8957325,55180531.8783121 
 12/11  23:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 12/11  24:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 12/12  01:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 12/12  02:00:00,69570009.7340879,69570009.7340879,9337096.43299413,3861201.79133858,44533202.0018108 
 12/12  03:00:00,71411808.0144744,71411808.0144744,9542793.85642797,3861201.79133858,44533202.0018108 
 12/12  04:00:00,67977241.7546194,67977241.7546194,9154802.9854411,3861201.79133858,44533202.0018108 
 12/12  05:00:00,79537734.7310534,79537734.7310534,11266944.4919944,3861201.79133858,44533202.0018108 
 12/12  06:00:00,203461482.988695,203461482.988695,9700613.28716779,3861201.79133858,44533202.0018108 
 12/12  07:00:00,426997341.995741,426997341.995741,6931658.86809276,10829279.4087343,55180531.8783121 
 12/12  08:00:00,532700309.623879,532700309.623879,264715417.866584,38941742.6451664,95796493.4167736 
 12/12  09:00:00,541194986.665437,541194986.665437,262609102.109528,102903131.573913,204227663.759169 
 12/12  10:00:00,454071650.985878,454071650.985878,249908585.241037,93841972.2415413,174055806.616312 
 12/12  11:00:00,419564190.497292,419564190.497292,229068813.463478,93124323.8539151,167093070.352576 
 12/12  12:00:00,400281648.245925,400281648.245926,230617629.817816,93124323.8539151,174055806.616312 
 12/12  13:00:00,430289318.023632,430289318.023632,224854270.017297,93124323.8539151,177667514.306075 
 12/12  14:00:00,386660188.644398,386660188.644398,220183636.31038,93124323.8539151,179858086.836092 
 12/12  15:00:00,372235228.882757,372235228.882757,195736079.548812,94584346.6852023,167093070.352576 
 12/12  16:00:00,378774845.22363,378774845.22363,181144090.308477,101469451.750436,167093070.352576 
 12/12  17:00:00,410134441.246234,410134441.246234,167947764.032249,117596497.539355,177537174.74818 
 12/12  18:00:00,394345326.591797,394345326.591798,142210932.488629,65759859.7393312,140923939.573165 
 12/12  19:00:00,313464951.680581,313464951.680582,140762651.744442,39455915.8435987,69106004.4057846 
 12/12  20:00:00,288256639.426405,288256639.426405,148707049.9073,39455915.8435987,59822356.0541363 
 12/12  21:00:00,279955497.153099,279955497.1531,147472663.240708,26303943.8957325,59822356.0541363 
 12/12  22:00:00,275291733.820185,275291733.820185,138940215.741296,26303943.8957325,55180531.8783121 
 12/12  23:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 12/12  24:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 12/13  01:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 12/13  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/13  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/13  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/13  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/13  06:00:00,83549076.3184896,83549076.3184896,6791184.,3861201.79133858,44533202.0018108 
 12/13  07:00:00,281896708.328347,281896708.328347,6791184.,10829279.4087343,55180531.8783121 
 12/13  08:00:00,423240202.143502,423240202.143502,117412589.32667,38941742.6451664,95796493.4167736 
 12/13  09:00:00,443270555.026401,443270555.026401,115141673.921389,103192786.979941,204227663.759169 
 12/13  10:00:00,371940833.945048,371940833.945048,102413566.750804,95181675.126687,174055806.616312 
 12/13  11:00:00,344258246.694116,344258246.694116,99552979.5076461,93576663.3661168,167093070.352576 
 12/13  12:00:00,328109885.906861,328109885.906861,111645917.100597,93124323.8539151,174055806.616312 
 12/13  13:00:00,362795685.92762,362795685.92762,107117807.224107,93124323.8539151,177667514.306075 
 12/13  14:00:00,333020217.295151,333020217.295151,101215319.043266,93748464.0572644,179858086.836092 
 12/13  15:00:00,324957383.779466,324957383.779466,99769409.3914012,94864899.7744797,167093070.352576 
 12/13  16:00:00,332793076.462748,332793076.462748,99055264.919918,101282421.113659,167093070.352576 
 12/13  17:00:00,368216524.495312,368216524.495312,95605198.3892383,117596497.539355,177537174.74818 
 12/13  18:00:00,348517959.318431,348517959.318431,88089320.5611755,65759859.7393312,140923939.573165 
 12/13  19:00:00,253271806.912326,253271806.912326,85806251.8551926,39455915.8435987,69106004.4057846 
 12/13  20:00:00,231832765.145166,231832765.145166,76216024.812946,39455915.8435987,59822356.0541363 
 12/13  21:00:00,223504347.92349,223504347.92349,77267891.0204859,26303943.8957325,59822356.0541363 
 12/13  22:00:00,221923517.233594,221923517.233594,70976177.2400905,26303943.8957325,55180531.8783121 
 12/13  23:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 12/13  24:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 12/14  01:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 12/14  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/14  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/14  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/14  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/14  06:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/14  07:00:00,172331413.332313,172331413.332313,6791184.,10829279.4087343,55180531.8783121 
 12/14  08:00:00,353799998.408161,353799998.408161,54114191.441757,39198825.9756468,95796493.4167736 
 12/14  09:00:00,395467182.625693,395467182.625693,51082323.3619079,105115516.880006,204227663.759169 
 12/14  10:00:00,336269478.632598,336269478.632598,52283238.4198087,95051904.2528474,174055806.616312 
 12/14  11:00:00,317681871.520277,317681871.520277,55214357.4657193,93920250.4801887,167093070.352576 
 12/14  12:00:00,318984917.141145,318984917.141145,69475385.4163912,93811498.082059,174055806.616312 
 12/14  13:00:00,359469195.987798,359469195.987798,67766871.6177543,93696969.044035,177667514.306075 
 12/14  14:00:00,318723409.058303,318723409.058303,65380652.1821359,93920257.6143004,179858086.836092 
 12/14  15:00:00,304075431.449996,304075431.449996,53965908.5959536,95425998.8189228,167093070.352576 
 12/14  16:00:00,316403201.171993,316403201.171993,53115548.0149706,105209105.303861,167093070.352576 
 12/14  17:00:00,351235767.299096,351235767.299096,66138971.4093266,118068775.884325,177537174.74818 
 12/14  18:00:00,330667134.710539,330667134.710539,62271132.7783242,65759859.7393312,140923939.573165 
 12/14  19:00:00,229303429.220432,229303429.220432,70373372.6471613,39455915.8435987,69106004.4057846 
 12/14  20:00:00,213086580.853997,213086580.853997,84125700.3297051,39455915.8435987,59822356.0541363 
 12/14  21:00:00,208430337.439266,208430337.439266,96104093.8687419,26303943.8957325,59822356.0541363 
 12/14  22:00:00,208260510.863188,208260510.863188,95868995.0079838,26303943.8957325,55180531.8783121 
 12/14  23:00:00,80271371.636263,80271371.6362629,6791184.,13151971.9478662,55180531.8783121 
 12/14  24:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 12/15  01:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 12/15  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/15  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/15  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/15  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/15  06:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/15  07:00:00,182572558.433672,182572558.433672,6791184.,10829279.4087343,55180531.8783121 
 12/15  08:00:00,354625186.800536,354625186.800536,104992651.690993,38334045.2128367,95796493.4167736 
 12/15  09:00:00,399013720.901054,399013720.901054,98363834.9588231,98313956.9245102,204227663.759169 
 12/15  10:00:00,347459036.430997,347459036.430997,96968132.6010731,94620571.3261694,174055806.616312 
 12/15  11:00:00,326510593.392715,326510593.392715,100416506.616018,93612914.1654933,167093070.352576 
 12/15  12:00:00,315250040.047955,315250040.047956,108816137.581398,93124323.8539151,174055806.616312 
 12/15  13:00:00,353449089.971543,353449089.971543,101334007.301334,93124323.8539151,177667514.306075 
 12/15  14:00:00,313287250.246845,313287250.246845,99585304.6117162,93124323.8539151,179858086.836092 
 12/15  15:00:00,300480914.812045,300480914.812045,90630315.1294732,93462141.4622045,167093070.352576 
 12/15  16:00:00,306250624.20171,306250624.20171,85376492.949698,96290786.1192043,167093070.352576 
 12/15  17:00:00,348633287.831358,348633287.831358,90965090.0711243,115773431.988892,177537174.74818 
 12/15  18:00:00,331598995.389193,331598995.389193,84144534.6540176,65759859.7393312,140923939.573165 
 12/15  19:00:00,230844019.312625,230844019.312625,93041850.5463318,39455915.8435987,69106004.4057846 
 12/15  20:00:00,212106042.503302,212106042.503302,98570211.5210953,39455915.8435987,59822356.0541363 
 12/15  21:00:00,207306694.293439,207306694.293439,96176771.179975,26303943.8957325,59822356.0541363 
 12/15  22:00:00,206539495.616301,206539495.616301,97152658.878456,26303943.8957325,55180531.8783121 
 12/15  23:00:00,80271371.636263,80271371.6362629,6791184.,13151971.9478662,55180531.8783121 
 12/15  24:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 12/16  01:00:00,47300809.6529797,47300809.6529797,6791184.,4802369.72793237,33399901.5013581 
 12/16  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  05:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  06:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  07:00:00,223685689.425927,223685689.425927,6791184.,10829279.4087343,55180531.8783121 
 12/16  08:00:00,285469786.005967,285469786.005967,135811556.945722,12744793.8199583,73747828.5816088 
 12/16  09:00:00,243258792.760713,243258792.760713,125152157.626092,32467298.5047996,85222049.4632748 
 12/16  10:00:00,204013227.825891,204013227.825891,118698283.973869,31134956.6030269,93345241.7709671 
 12/16  11:00:00,186059725.124198,186059725.124198,97751700.5138822,31041441.2846384,89863873.6390989 
 12/16  12:00:00,189377504.375972,189377504.375972,70756054.5487508,31041441.2846384,97987065.9467912 
 12/16  13:00:00,157634165.161512,157634165.161512,43501262.7053671,15520720.6423192,72652542.3166 
 12/16  14:00:00,138080842.366122,138080842.366122,36261356.3062278,15520720.6423192,63368893.9649517 
 12/16  15:00:00,127631373.905546,127631373.905546,47974106.9777232,15577023.5770341,57566613.7451715 
 12/16  16:00:00,127410222.118851,127410222.118851,57931568.9142548,15929818.6655725,52924789.5693473 
 12/16  17:00:00,161378356.467386,161378356.467386,72989060.7300014,19277446.5984604,54085245.6133033 
 12/16  18:00:00,86784909.4665371,86784909.4665371,85277426.7393635,6575985.97393312,48348135.1724704 
 12/16  19:00:00,67525703.8452168,67525703.8452168,6791184.,6575985.97393312,41385398.9087341 
 12/16  20:00:00,49846189.6529797,49846189.6529797,6791184.,4802369.72793237,33399901.5013581 
 12/16  21:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  22:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  23:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/16  24:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  01:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  02:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  03:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  04:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  05:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  06:00:00,46359235.7095559,46359235.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  07:00:00,66846578.2178736,66846578.2178736,6791184.,5897289.92828448,41385398.9087341 
 12/17  08:00:00,62610289.1240188,62610289.1240188,6791184.,6373421.25273516,41385398.9087341 
 12/17  09:00:00,47450755.7782581,47450755.7782581,6791184.,5352783.30932177,41385398.9087341 
 12/17  10:00:00,47290225.4907869,47290225.4907869,6791184.,5192340.79600515,41385398.9087341 
 12/17  11:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 12/17  12:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 12/17  13:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 12/17  14:00:00,47271447.3704193,47271447.3704193,6791184.,5173573.54743972,41385398.9087341 
 12/17  15:00:00,47296580.760072,47296580.760072,6791184.,5198703.91667935,41385398.9087341 
 12/17  16:00:00,47407838.0415473,47407838.0415473,6791184.,5309939.55519084,41385398.9087341 
 12/17  17:00:00,57955741.9696941,57955741.9696941,6791184.,6431857.33271623,41385398.9087341 
 12/17  18:00:00,67525703.8452168,67525703.8452168,6791184.,6575985.97393312,41385398.9087341 
 12/17  19:00:00,57661069.6529797,57661069.6529797,6791184.,4802369.72793237,33399901.5013581 
 12/17  20:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  21:00:00,48904615.7095559,48904615.7095559,6791184.,3861201.79133858,33399901.5013581 
 12/17  22:00:00,53747037.4374903,53747037.4374903,6791184.,3861201.79133858,33399901.5013581 
 12/17  23:00:00,57904173.9123228,57904173.9123228,6791184.,3861201.79133858,33399901.5013581 
 12/17  24:00:00,57124157.2623073,57124157.2623073,6791184.,3861201.79133858,33399901.5013581 
 12/18  01:00:00,62591088.0722466,62591088.0722466,6791184.,3861201.79133858,44533202.0018108 
 12/18  02:00:00,62739311.2169822,62739311.2169822,6956155.98419208,3861201.79133858,44533202.0018108 
 12/18  03:00:00,61722977.4936996,61722977.4936996,6917289.03102392,3861201.79133858,44533202.0018108 
 12/18  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/18  05:00:00,62430727.7819165,62430727.7819165,6791184.,3861201.79133858,44533202.0018108 
 12/18  06:00:00,125682579.572109,125682579.572109,6791184.,3861201.79133858,44533202.0018108 
 12/18  07:00:00,356834233.148998,356834233.148998,6791184.,10829279.4087343,55180531.8783121 
 12/18  08:00:00,493953610.266499,493953610.266499,114055910.92577,39455915.8435987,95796493.4167736 
 12/18  09:00:00,496684906.367601,496684906.367601,111976225.940472,112489051.620791,204227663.759169 
 12/18  10:00:00,417981375.288476,417981375.288476,108025856.119952,98522008.4150344,174055806.616312 
 12/18  11:00:00,383783818.033523,383783818.033523,106467701.067367,94195026.9295718,167093070.352576 
 12/18  12:00:00,366295443.077055,366295443.077055,118833601.784212,93181588.3729271,174055806.616312 
 12/18  13:00:00,407600030.668901,407600030.668901,112463714.827826,93956510.7917142,177667514.306075 
 12/18  14:00:00,359110567.89002,359110567.89002,106284707.236171,94246536.2110246,179858086.836092 
 12/18  15:00:00,343967223.351778,343967223.351778,102282526.757712,95779048.7508789,167093070.352576 
 12/18  16:00:00,349386675.180024,349386675.180025,98770667.1844326,103485703.506361,167093070.352576 
 12/18  17:00:00,380521632.486517,380521632.486518,92632566.2938995,117596497.539355,177537174.74818 
 12/18  18:00:00,370063576.800433,370063576.800433,89542992.5718481,65759859.7393312,140923939.573165 
 12/18  19:00:00,281686837.515811,281686837.515811,88846633.0044042,39455915.8435987,69106004.4057846 
 12/18  20:00:00,259611183.248317,259611183.248317,90298103.9848567,39455915.8435987,59822356.0541363 
 12/18  21:00:00,252303307.466206,252303307.466206,97663516.0287332,26303943.8957325,59822356.0541363 
 12/18  22:00:00,249899040.995542,249899040.995542,94077166.7162935,26303943.8957325,55180531.8783121 
 12/18  23:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 12/18  24:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 12/19  01:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 12/19  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/19  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/19  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/19  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 12/19  06:00:00,79481026.5154733,79481026.5154733,6791184.,3861201.79133858,44533202.0018108 
 12/19  07:00:00,265720298.749382,265720298.749382,6791184.,10829279.4087343,55180531.8783121 
 12/19  08:00:00,415297762.616427,415297762.616427,127586828.581699,38941742.6451664,95796493.4167736 
 12/19  09:00:00,436100298.509367,436100298.509367,127676773.988338,101188825.555692,204227663.759169 
 12/19  10:00:00,366661176.506377,366661176.506377,124544213.279482,94137755.2764482,174055806.616312 
 12/19  11:00:00,341184669.259705,341184669.259705,126934382.543448,93181588.3729271,167093070.352576 
 12/19  12:00:00,337144033.584505,337144033.584505,139003051.087961,93124323.8539151,174055806.616312 
 12/19  13:00:00,373441760.346039,373441760.346039,130776971.774354,93124323.8539151,177667514.306075 
 12/19  14:00:00,332893586.783534,332893586.783534,118934713.917278,93296117.410951,179858086.836092 
 12/19  15:00:00,327365864.111897,327365864.111898,112901645.73601,96438362.4887003,167093070.352576 
 12/19  16:00:00,340508331.554006,340508331.554006,112759175.438857,106167385.93208,167093070.352576 
 12/19  17:00:00,372163402.01273,372163402.01273,114381455.460083,118367747.530796,177537174.74818 
 12/19  18:00:00,352815769.617032,352815769.617032,111397398.978917,65759859.7393312,140923939.573165 
 12/19  19:00:00,261904686.082393,261904686.082393,115205820.146101,39455915.8435987,69106004.4057846 
 12/19  20:00:00,236668898.580738,236668898.580738,112067980.002202,39455915.8435987,59822356.0541363 
 12/19  21:00:00,229271589.429938,229271589.429938,106177241.025277,26303943.8957325,59822356.0541363 
