Date/Time,CORE_BOTTOM:Zone Mean Air Temperature [C](Hourly),TOPFLOOR_PLENUM:Zone Mean Air Temperature [C](Hourly),MIDFLOOR_PLENUM:Zone Mean Air Temperature [C](Hourly),FIRSTFLOOR_PLENUM:Zone Mean Air Temperature [C](Hourly),CORE_MID:Zone Mean Air Temperature [C](Hourly),CORE_TOP:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_4:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_4:Zone Mean Air Temperature [C](Hourly) 
 07/07  22:00:00,24.6288907660731,24.14143736425247,24.68134554442565,24.530210418511225,25.035299003344389,25.01012480176837,24.583650535274207,24.525747622217894,24.56216215863556,24.95633725746204,24.187353274759816,24.154624796740039,24.223493993092825,24.69462745569945,24.643947063098908,24.540544078255068,24.62298107016958,25.03789264601292 
 07/07  23:00:00,24.62304427153337,23.932277167258385,24.64492426436739,24.47647369954771,25.05490722095157,24.958640686356973,24.479966254417428,24.448905417166384,24.475599292212679,24.764686798952245,24.115906188988946,24.101205517196705,24.15975212067735,24.5042696647625,24.592603697547859,24.518296640458656,24.58653964633217,24.89221148223409 
 07/07  24:00:00,24.826292754298235,23.866782836843169,24.621835597417154,24.447418399884947,25.070817641324724,24.932950744859448,24.386588255732414,24.363534773208284,24.391586258163686,24.623066673445814,24.04525303411329,24.034646074088309,24.0907163747779,24.36325992482822,24.532356551026738,24.469000658857934,24.534261105345168,24.77941103559988 
 07/08  01:00:00,24.884282710413836,23.77039647891273,24.614955496657655,24.445692632984618,25.082252545336386,24.908392615446929,24.284054441645794,24.263364535571733,24.294914300354564,24.491882676862507,23.93925724886431,23.929994324690857,23.98549506478365,24.213797543985174,24.45033068720749,24.3926827571802,24.45819026217215,24.66658351511971 
 07/08  02:00:00,24.898351695426979,23.688618227678349,24.60569501420623,24.438955543337657,25.091617832748974,24.87829576443771,24.280337054966588,24.259349272768163,24.2903911863404,24.460436965206193,23.965036147476345,23.95220943596415,24.005905417188698,24.20291076335681,24.47616388817423,24.419486001970915,24.481619786331654,24.663662019548878 
 07/08  03:00:00,24.910213333134306,23.695659642480046,24.55568094161945,24.3973522941251,25.10333264588757,24.871331693445307,24.20487717267071,24.179595331585327,24.2088246501351,24.35375938547352,23.949117452560576,23.93269329783839,23.981460515597317,24.147166726525258,24.425250650849678,24.369022818620114,24.42575892221104,24.579848613565308 
 07/08  04:00:00,24.915985988763305,23.631410720454203,24.45660158848386,24.31346403952527,25.108578886382309,24.872182654878324,23.942840273887403,23.908637998606844,23.939275659364499,24.061352872829425,23.7398070660982,23.715515449532789,23.760057994132024,23.89987015627615,24.188462357123208,24.128564457442786,24.183207730379537,24.31197389176006 
 07/08  05:00:00,24.912436735714559,23.572800970331003,24.440336595957338,24.300059081128393,25.103049577420579,24.849020458433175,23.874055911684378,23.838285603039716,23.86498917642698,23.970928349635643,23.663247176726384,23.635530949744806,23.67346103063852,23.796296777834596,24.130345253400376,24.070587617547824,24.119362063577577,24.231628832523329 
 07/08  06:00:00,24.93337753400783,23.68765140526288,24.558327860434628,24.39968455719753,25.190615860848607,24.918614562864204,24.23950082410182,24.24558683117194,24.22158033385594,24.314826778085604,23.98107471087473,23.994254857128398,23.978631184419397,24.081397781922005,24.489890309447408,24.470614237805685,24.4672096129692,24.567698844879169 
 07/08  07:00:00,24.95691467126245,23.967753410933875,24.663865300904189,24.479901393392987,25.260046716818886,25.006960757502676,24.667778667552079,24.856063603157489,24.597791510137286,24.692527843810845,24.38559801777181,24.59154967771058,24.331740232089115,24.436541934127527,24.933984576152004,25.102835861480704,24.860400491139214,24.96392414292314 
 07/08  08:00:00,25.014332494408419,24.33827675888387,24.68997624069405,24.5012040117083,25.318722034876389,25.131215271150823,24.93897097569873,25.38085841787002,24.854302360848068,24.93778154834073,24.65689054169396,25.142755181183074,24.601632135836537,24.69670519294353,25.172417260114423,25.59580012294949,25.090221835332636,25.177741144892918 
 07/08  09:00:00,25.071623616328496,24.855994364935307,24.76475290547682,24.57586494615052,25.380330641156534,25.291720879173569,25.305115038476854,26.04358420914182,25.26505508591674,25.315971926535654,25.009930697433206,25.79533190454017,25.009168778387,25.067141540744076,25.486234121238579,26.21128131636078,25.450701242944459,25.50494058150398 
 07/08  10:00:00,24.298555301324,25.313040730272915,24.865021463265405,24.629754981059269,24.58053727929657,24.482188378143364,24.617020227400489,25.90671003792845,24.50729561173193,23.938802594433495,24.587524188851778,26.018774087695783,24.70681886603625,24.199840983344737,24.927959217460168,26.141900944902319,24.857512895354924,24.334176318716567 
 07/08  11:00:00,24.774121932672018,25.917342395766228,24.6866694798122,24.688832392817799,24.171588932981373,25.22815609832049,25.633931987639906,26.83015206229119,25.78687497128434,25.433726671630994,25.19257309683837,26.43682831585963,25.44024351262203,25.053661614471485,24.824909035937269,25.325175376819684,24.688073957082378,24.149629971067406 
 07/08  12:00:00,25.116739709741336,26.27694932121715,24.937090242156669,24.817765717730475,25.321176298932046,25.74460714499325,26.089612134575959,26.75502073039148,26.273462643155005,26.024802853394634,25.486961438481754,26.170703512028227,25.731146232261336,25.49003883758121,25.83660669873978,26.42135097476127,25.997473203000479,25.737324897798226 
 07/08  13:00:00,25.125613710663484,26.47964424589066,25.07792604659296,24.903192799615267,25.11218505784059,25.188693012507373,25.608541106280286,25.563337292781683,26.138261424195926,25.04609330193016,25.708225519785807,26.24323637954942,26.758546664942079,25.801194664717415,25.73863740106868,25.850761602674348,26.435027475003485,25.418827749266204 
 07/08  14:00:00,24.090042582505537,26.885900019601978,25.141251878451464,25.000116295770224,24.445947598922709,24.764958583815696,25.54009904080209,25.27729781971383,26.467484894497745,25.557308137039386,24.961129180629539,24.735779902465425,26.12004530888723,25.142438288788989,25.39159417764848,25.07743216921354,26.375289342849837,25.47632606783963 
 07/08  15:00:00,23.894017731523357,26.807372117353464,25.208027759512647,25.03061480795987,24.01672836496449,23.974116498056668,24.955624434339886,24.009126391631427,25.653987819781116,25.83057229026729,24.94109812164198,24.582639488151526,26.157984852367979,26.453498849610676,25.143200346045153,24.438929768613947,26.022868258982784,26.359768166126494 
 07/08  16:00:00,23.209660174409554,26.924239613845218,25.12509634841608,24.88342787072294,23.663001999416527,24.109339478585086,25.04684808012398,24.08224190001068,25.367157824149137,27.007645004410564,24.319163901942678,23.513339562448484,25.105295346169578,26.912235306145847,24.822101039908149,23.776956234680399,25.219297871116173,26.94779578716052 
 07/08  17:00:00,23.050415838913236,26.91540996780428,25.155740659203173,24.79232329370671,23.79177077653292,24.308611946708625,25.217199212032506,24.277236309793218,25.249959558157334,28.049120439917574,24.160264493786696,23.26015857066909,24.48994196375733,27.267531680982409,24.889995340494889,23.882461482233596,25.011483627816195,27.960333243767424 
 07/08  18:00:00,23.19847723448499,26.52973551697967,25.120901083595748,24.798654835882944,23.505058449833155,24.00662837046186,24.894492485549386,23.5435668849653,24.549710384122478,27.37708260804135,24.330553907847617,23.25400109621024,24.28711024425757,27.883767426044544,24.644016077365845,23.107267961303628,24.333822172988918,27.354758990746896 
 07/08  19:00:00,22.983894917401217,26.039245909637903,25.030612460321384,24.709621007213508,23.530009757324846,23.962746413628378,25.05604148432359,23.254109180561266,24.21687551988213,27.213917779772566,24.295187812300477,22.582642833450369,23.657363524776366,26.966490387653388,24.876461623011875,22.8919199242254,23.996836136397133,27.191621434167144 
 07/08  20:00:00,22.87297064701357,25.44357543936802,24.929404434151996,24.46563133616341,23.686102351360235,24.029997500078456,24.980502697166079,23.228719998315098,24.025282092477114,26.524335253203338,24.015522842393638,22.20042021801934,23.210366413009479,25.9351513991153,24.835532912156986,22.925883652517208,23.835458682995577,26.493746727296739 
 07/08  21:00:00,23.868266592301496,24.67270550095018,25.06541071002713,24.574700740929467,24.642871244045545,23.906179455595916,24.295543156573044,22.905644726231374,23.63692217461466,25.062201347503448,24.217617969339416,23.28067684248473,23.894758205435207,25.88195035077794,25.149531014026385,24.201468388522284,24.75624389055359,26.868402479587993 
 07/08  22:00:00,24.702020591773427,24.399313639239837,25.148981860562203,24.771831430349498,25.157422682232395,24.962348465525339,24.904202727614263,24.285032214117626,24.69838946224766,26.074696453435374,24.35095370044432,23.84460043840027,24.25565539719476,25.803527657278648,25.099567228160095,24.548225392573863,24.954237124545597,26.544262963236393 
 07/08  23:00:00,24.905886149628367,24.17394592943408,25.11142264172412,24.790845306781109,25.323066564396539,25.2612647176351,24.814021062502577,24.403033690402986,24.73153602866105,25.88427514312962,24.20588870225566,23.873359015008714,24.19280704165645,25.4298940801079,24.913798304099318,24.518738041290765,24.857204675232368,26.138040999951543 
 07/08  24:00:00,24.943964463165565,24.004224874561446,25.068242291784395,24.749046953909507,25.352471834740848,25.249397173041669,24.665925613319968,24.321466482817926,24.61743052863649,25.622699166095467,24.064880924172948,23.788047009918569,24.072469668331288,25.130532496031763,24.780908117244669,24.44189993587009,24.75145474524566,25.859471585505376 
 07/09  01:00:00,25.027434467583647,23.863008945147823,25.04325210435705,24.720127769655187,25.442692339001306,25.288093555176887,24.602373467106135,24.300546113426564,24.572546974610036,25.453911643332927,24.030287791680615,23.786325120518094,24.04925972486671,24.957174969141108,24.751801231618435,24.445174692906826,24.73544698313804,25.70783340548989 
 07/09  02:00:00,25.064949295565105,23.750262587785195,25.030525759595358,24.703729277364958,25.485112006952517,25.2788609744954,24.525045554242973,24.248470678584643,24.501679614718669,25.28876151270532,23.97461821029033,23.75150252944101,23.99370334049933,24.787739862224066,24.708924362894896,24.42376039641453,24.695365786975147,25.56349454106889 
 07/09  03:00:00,25.08181887872345,23.631759388403425,24.99415596303434,24.671943967693545,25.503136411296049,25.246968825208435,24.358295564486356,24.09599830032659,24.334618294917889,25.039929791207795,23.84324692579198,23.633469540183115,23.85670326807724,24.554385124440125,24.578658048371076,24.30780683461166,24.563185453145637,25.336757274365355 
 07/09  04:00:00,25.087676880074988,23.465078595595548,24.936407185079568,24.62337831684057,25.508704757011956,25.197882547934634,24.168321802495407,23.913653786794606,24.141502783009345,24.775900447310808,23.681214829422296,23.47661102990414,23.685882460383689,24.303788029631158,24.423825795004438,24.164403143190137,24.405419091959084,25.092782511814194 
 07/09  05:00:00,25.090380078540695,23.376480519094195,24.975710214545665,24.651413067687775,25.510091610295928,25.141709673638755,24.20809362371837,23.991016968660305,24.17243585765768,24.744075747850098,23.72335291717711,23.54682033177031,23.71154283723239,24.259300222731676,24.49867023371145,24.269194520936688,24.466971965551694,25.092978386477055 
 07/09  06:00:00,23.47539293893172,23.40634895259614,24.61987799870364,24.221459823187009,24.01129177628665,23.78222037075175,23.33193498624844,22.50123897549936,22.725049237419414,22.70205851078718,22.98619522338538,22.23784432067968,22.176402871793429,22.453634574461256,23.71082382347783,22.724768070670728,23.06286004388222,23.03197896918359 
 07/09  07:00:00,23.70276242083412,23.31531702520289,24.31160006448765,23.956117209817628,23.635361834761,23.336149949853487,23.30861595843374,23.11601596426887,22.481200423055488,22.2938145433894,23.040237472703049,22.976225090732578,21.0616987015589,22.139251705379047,23.72574856020546,23.337459128620304,22.849103520388586,22.662501430339416 
 07/09  08:00:00,23.999035313150885,23.908964397097603,24.42936124475778,24.22395089684285,23.9797460656752,23.902395447219598,23.920527764333145,23.998077985864069,23.13883159394615,22.78424138942678,23.779674928335909,23.99422392603954,22.58253458620075,22.696516652846989,23.995795878961468,23.998783199842614,23.474140651781974,23.119090596788177 
 07/09  09:00:00,23.999124428229587,24.76759586710194,24.572099142265747,24.434462790955839,23.999111249370214,23.999073711229948,23.99880679882489,23.999030028896557,23.76857361941424,23.198398112024088,23.998834892484799,23.999022029769319,23.487510813116186,23.10060663460967,23.998845209993669,23.999047323938674,23.94541329256112,23.437041488601794 
 07/09  10:00:00,23.99917990992942,25.18170542920365,24.631248948785623,24.522248315114909,23.99912472800869,23.999093402482523,23.998904320942807,23.999169773933614,23.9982256379045,23.514008928459046,23.99885987784941,23.99919453762044,23.946776979973089,23.37624394330385,23.998948107631685,23.999181826031909,23.99890417154972,23.663632022861134 
 07/09  11:00:00,23.999131987203833,25.34978371710114,24.666003845424237,24.566288201504908,23.99914614563002,23.99914033834487,23.99897924433356,23.999047897047079,23.998934822487827,23.699319351827627,23.99893970152474,23.999067193544414,23.998151066022655,23.53850696526999,23.99899711975541,23.9990569259734,23.99894848836068,23.792293183397125 
 07/09  12:00:00,23.999121127902865,25.545408846377549,24.710177803082045,24.60445069067648,23.999226943038769,23.999212850654958,23.998982859876756,23.99896503021858,23.998923069214976,23.72887087401142,23.998995068497174,23.999018797940303,23.997791853638057,23.54648816991511,23.99901082345732,23.99899473174309,23.998948973749937,23.775256589049623 
 07/09  13:00:00,23.9990821500117,25.69334850375364,24.715655759237359,24.625994536710999,23.999080391655626,23.999072968416564,23.998795494508,23.99872405573518,23.998765623850824,23.964645201320669,23.99881214343182,23.998781850274115,23.99680875074116,23.83466300632077,23.998825359906406,23.998757356689713,23.99879216282906,23.971210352594978 
 07/09  14:00:00,23.998822456133739,25.80194777762219,24.742619792529223,24.672046215450047,23.998851258406149,23.998903352556416,23.998702752345904,23.998614472845156,23.99879016668266,23.998413260893103,23.998599391180098,23.99851776080469,23.998148966973138,23.997807025074566,23.99864042763881,23.998545669254896,23.998712810497055,23.99832657176683 
 07/09  15:00:00,23.9990516752926,25.773243804931754,24.76939178751832,24.69798212181714,23.99906591604187,23.99908586719925,23.999050875718866,23.998998343494067,23.99917524806553,23.99899195301489,23.99895678842058,23.998929197267317,23.998750708966385,23.99892517363251,23.999067309493218,23.99902868477518,23.99922522076068,23.999041962919138 
 07/09  16:00:00,23.99942625400886,25.595931309850444,24.790384671256527,24.70900447678414,23.999307366175445,23.99931805279604,23.99927607429471,23.999206428712904,23.999353926379567,23.999298959052625,23.999323181818818,23.999265284058106,23.998980004214237,23.999376560995168,23.999284818749623,23.999215236172636,23.999368719944063,23.999309604088727 
 07/09  17:00:00,23.999352134484384,25.453623026315257,24.830227185907885,24.704590671052374,23.99946366921057,23.999453902310099,23.999301844420978,23.77481445273625,23.999315188463329,23.816536008778699,23.9993626759028,23.528802398290247,23.63410414809475,23.67538276378247,23.999323499079748,23.639229786405097,23.99933912215741,23.809245564432574 
 07/09  18:00:00,23.702627091366858,25.149004133037363,24.729624240889508,24.62655896926731,23.78235133251178,23.887792679771399,23.999602930942733,23.29732150306292,23.793455938908968,23.394748149306506,23.92828786902176,22.99641864239061,23.463132481899107,23.2160493953703,23.999611055571575,23.164988812491257,23.801484185851586,23.411218584749436 
 07/09  19:00:00,23.276976349914297,24.80111094300463,24.616769555590485,24.436445655669016,23.66369239062773,23.74783642629111,23.999660998383939,22.938839018412595,23.489037174520985,23.50527846007102,23.815410991614294,22.6235032956369,23.25417161095047,23.340898229116463,23.999667282478833,22.833105623092484,23.52799302089321,23.557699729535057 
 07/09  20:00:00,23.068695756595149,24.436830488736704,24.519331708742546,24.270694878991685,23.564640998550666,23.596956544672478,23.904761940444133,22.563167705408959,23.13959128414335,23.15379982646952,23.57882029094423,22.243996093729036,22.923323359636965,22.987701923837976,23.965614696080999,22.495654038694324,23.22053606453223,23.24588445951403 
 07/09  21:00:00,22.84970368268178,23.912615495567179,24.35002651676682,24.0570230443207,23.494628031172643,23.45286311386718,23.448281774097077,22.22274341843446,22.80056263231053,22.428615504506636,23.106747679122106,21.928800009401848,22.61244770316846,22.26088039048603,23.613826127655196,22.21326887009771,22.938953410144295,22.570261589726046 
 07/09  22:00:00,24.11384426334283,23.767137499958446,24.674218652388505,24.42949191955394,24.67253379549046,24.590122147495526,24.25141805617133,23.730748133506645,23.990264708100516,23.91979613091813,23.824508082602607,23.305629503602725,23.606080686889219,23.555501771615483,24.3908756824822,23.793343605682,24.124866744349736,24.057309775220398 
 07/09  23:00:00,25.04682684531533,23.687112855747875,24.96321743635913,24.754325410170659,25.550725008288379,25.31868394577954,24.5540099126355,24.367027010093499,24.48819304520514,24.52062744624675,24.16087981918623,23.958604137629896,24.085774631154217,24.144664972018405,24.7544718625077,24.522941749868055,24.683707316853395,24.72728476179235 
 07/09  24:00:00,24.995594815366745,23.561127273283164,24.979421938002138,24.75633185284684,25.526756666824995,25.224991530057254,24.3715063130237,24.222247163459558,24.32636827226426,24.352091834763553,23.990854018052944,23.831097076983356,23.934963307024,23.984132949142237,24.615428062655924,24.427756403505009,24.565871774575585,24.600081960202588 
 07/10  01:00:00,24.96687910180027,23.371626165369418,24.87607607516859,24.667352748398768,25.51815612436405,25.15178746591697,24.140443371374624,24.00743860442935,24.10393692144016,24.119139694268627,23.81255699030799,23.67341050800591,23.764906890912106,23.80306937110282,24.428590806511968,24.266040828773148,24.390761224796799,24.413174936039494 
 07/10  02:00:00,24.94722599080479,23.21466048504025,24.828971101341844,24.620995142935095,25.514785212932908,25.088694560455467,23.967520833754173,23.839392920363456,23.934107940831465,23.938737162629523,23.671279370491488,23.53736388243719,23.624537551825499,23.6516069962314,24.300997812200114,24.145533230624247,24.265808482442183,24.27619842998643 
 07/10  03:00:00,24.925513372183329,23.081914132883847,24.837486234438843,24.616345431279098,25.506472623904395,25.01950535848752,23.869691083782607,23.747153359465309,23.840689520749629,23.83920524399391,23.56750736716934,23.436555304075818,23.52096348082108,23.53931784849284,24.240246080621576,24.090003740337449,24.20765413619919,24.211062435115808 
 07/10  04:00:00,24.90502984007851,22.92389776502543,24.8319514737012,24.601319197489447,25.49809811349992,24.947363165108685,23.760776613104519,23.6412579900281,23.734975159114787,23.724679635163129,23.48353754865751,23.354710250880474,23.43841073927149,23.446580362332548,24.177561184666865,24.029511345763326,24.146011719416074,24.139725918536834 
 07/10  05:00:00,24.8857092340253,22.75366607095804,24.72797626414931,24.51674730238106,25.486534886827827,24.8760891174989,23.615644712859305,23.527211788407734,23.543040172977695,23.5237297879306,23.402601983972244,23.31530929455605,23.316091332515805,23.31341548902934,24.080533978348759,23.96685351175161,24.00278889432763,23.98632973876013 
 07/10  06:00:00,23.421009108735207,22.909386557183724,24.44768869141433,24.117695986144136,24.08972667479044,23.60835621713719,23.197899664533119,23.062969505701998,22.2827220872068,21.853103051167403,23.10877837727117,23.043511758011954,21.860443406731343,21.851613302782917,23.74054224998416,23.43381594797402,22.77516476281423,22.32062654388566 
 07/10  07:00:00,23.846565961156565,23.06210678413668,24.212684020000677,23.97567243332872,23.71099749603734,23.240280788054286,23.314585304177837,23.975317725550278,22.1149062004673,21.56204598756937,23.283121426062036,23.987939876602689,21.004266175726757,21.626242820718497,23.876966984066713,23.996895494699829,22.609001668804436,22.028524635129718 
 07/10  08:00:00,23.99945093537372,23.81263845694782,24.33620979061493,24.232472686008309,23.989458023974977,23.91765707658828,23.891489756972324,23.999511598778925,22.879997462409518,22.16500900886636,23.889990570870805,23.999479908621689,22.53470485312284,22.27741373184481,23.999003482963233,23.999534524155597,23.31706252796264,22.5731458446267 
 07/10  09:00:00,23.99899035495139,24.6268566782045,24.459832164434759,24.391472850425037,23.999022249528083,23.998984777519874,23.99879385254372,23.99872548823496,23.464211290981006,22.590002417436609,23.998853359684224,23.99880261393234,23.32369487128435,22.658244058610724,23.99885000226198,23.998763485042298,23.784404873926666,22.886591139351244 
 07/10  10:00:00,23.99900793239344,25.17396846710315,24.529299133580517,24.477360247399589,23.99898008266504,23.99890763682589,23.99877979057691,23.999031302732879,23.96181283797481,22.87795308287371,23.998788648696118,23.99904328517593,23.921325817686357,22.869392783308098,23.998863298565018,23.999056392580898,23.99817820855086,23.063354865367953 
 07/10  11:00:00,23.99880644481994,25.5458179379016,24.581112533218005,24.535330717768486,23.998912203196569,23.998934051944099,23.99876779778028,23.998924024641747,23.99865344989722,23.249296452062258,23.998649689001299,23.998825965499969,23.997965096487776,23.178650759496678,23.99874658452488,23.998852244554088,23.998608308560074,23.340207062420306 
 07/10  12:00:00,23.999009572956866,25.893786915662525,24.642443999392396,24.574163757558986,23.99910230446689,23.999198050170518,23.99905976893234,23.999238578727757,23.99911080674277,23.355241932016477,23.99890944099939,23.99909922595136,23.997436443427536,23.223262038442934,23.998939519529264,23.99905177299295,23.998903574959866,23.36239578863345 
 07/10  13:00:00,23.999172353463835,26.039472260511589,24.662836349248985,24.61348151231052,23.999117262639137,23.999233540439158,23.9990257256417,23.998986187107965,23.999050922878859,23.74655179194013,23.998881435004173,23.998948275492244,23.99767857034507,23.572889283012534,23.99894448442509,23.998957929087987,23.999021980602224,23.694632812938658 
 07/10  14:00:00,23.999170874308878,26.074645552217324,24.712773240515696,24.672408196839738,23.99914652632502,23.99899314097895,23.998819116679358,23.99875956313279,23.99894706154373,23.99743016857696,23.998895421774344,23.99887684513805,23.998551775711606,23.99204429215898,23.998990919411385,23.998952989807238,23.999158392766753,23.99524441807545 
 07/10  15:00:00,23.99919101129379,26.007193407904994,24.74308840508369,24.70079566073811,23.999177504571898,23.999132153218743,23.999033352230954,23.998997941043343,23.99915778720325,23.99886498559397,23.99904137504152,23.99902565511355,23.99853664276352,23.998864684671479,23.99908062087549,23.999047749100656,23.999216217396059,23.998911493709217 
 07/10  16:00:00,23.999125353194317,25.893408003138359,24.7676016589714,24.713823803884958,23.999145760920354,23.99914220613297,23.99902843348495,23.998966035703068,23.999123435608856,23.998929584278529,23.99905629998277,23.99900642317284,23.998414268919939,23.99897909393856,23.999048782400459,23.998989114213605,23.99915325359699,23.99895486229749 
 07/10  17:00:00,23.99939276100987,25.86378937654573,24.825495167546828,24.72569288133407,23.999473631964756,23.9994254122931,23.999270261841717,23.945442329025118,23.999320928611014,23.99916255697306,23.999347990693037,23.653928208306789,23.99758781621327,23.999275528163744,23.999336319813005,23.76185853639548,23.999395190383767,23.999269028358925 
 07/10  18:00:00,23.763271585686846,25.69431232205797,24.79767706143874,24.75598709280245,23.831048586665305,23.998712026340824,23.999472525518617,23.60392626341572,23.999533861638317,23.999437786195558,23.999450087093288,23.207968321646797,23.991156896909876,23.999407814771506,23.999485541792376,23.383709412620737,23.992163677276005,23.99945233323239 
 07/10  19:00:00,23.40204258486809,25.38233593456893,24.748077540177893,24.634434391668785,23.770373870373367,23.96058772225691,23.999562680886237,23.261763836350604,23.84611998474529,23.999567903967504,23.999555066759446,22.84799476179527,23.622580507264339,23.999593077681835,23.999573076815599,23.057600683020504,23.803373850467794,23.99959643985895 
 07/10  20:00:00,23.200000426330676,24.93926834994665,24.68534310351336,24.496084160534083,23.680166225824274,23.806292358507958,23.987441289592704,22.877635679571257,23.46671212970912,23.935524960201858,23.89000727716528,22.474886615106749,23.223323257732923,23.896232274682743,23.998302156814608,22.723948841983515,23.471082432992483,23.945927520506698 
 07/10  21:00:00,22.90825227364431,24.319569505581194,24.51965241439254,24.253117979556167,23.55250176343103,23.58315207092276,23.687946935752867,22.462815331658694,23.045473139594887,23.169995533672947,23.35071625545935,22.100797788932696,22.836715543728837,23.020774342924349,23.80289027257237,22.384415808866835,23.125930271261056,23.265736974216428 
 07/10  22:00:00,24.203339117509679,24.2402523528455,24.83580934966807,24.614820312394927,24.75642330236453,24.758244249947049,24.62886752835677,24.14632487672804,24.39287551362849,24.8058133166019,24.19629282198607,23.64871252069848,23.9842023155823,24.44071944439475,24.70693980231615,24.130019678255395,24.4580139115741,24.88789213073675 
 07/10  23:00:00,25.12010440534344,24.28409816333196,25.07333923427432,24.888719405710149,25.630122598181197,25.526460516347137,24.98593997948446,24.83749884719719,24.941400043711185,25.379941520867399,24.609921468537676,24.398327721770376,24.550223813101395,25.02251815160237,25.126809378931826,24.911673395409016,25.066347185879918,25.527553622423299 
 07/10  24:00:00,25.113561347774629,24.255149710500043,25.094422431086956,24.90095698015537,25.652977629519577,25.512797947792089,24.832138536283528,24.739216769945189,24.8185855246154,25.21431033449369,24.442092325027173,24.298918250388718,24.415825070708999,24.83766707625049,24.987752670365095,24.847753884475254,24.96712460059747,25.385331711209618 
 07/11  01:00:00,25.091071102795334,24.129353050229235,25.058752522803503,24.85958748331013,25.656778665708825,25.476085296145027,24.660760385932439,24.582169705185064,24.65613717663032,25.007428564151924,24.261495177146533,24.144415098676448,24.245016931737419,24.61556911212989,24.832364877408929,24.719792686245645,24.8262940430141,25.19320604207584 
 07/11  02:00:00,25.077796749063546,23.994616988384317,25.034632796652219,24.828518590416075,25.667241023407806,25.43936708488549,24.5825902668802,24.51141717405623,24.57816807377812,24.887066560925896,24.19840793433695,24.092533381654108,24.18190070337662,24.505180495950297,24.788973864432785,24.685665181373158,24.782017047364055,25.105600404093303 
 07/11  03:00:00,25.06702253351282,23.972073758362737,25.011979782215577,24.800294253964148,25.67662746411019,25.416090146636138,24.543960294785447,24.475865960979467,24.53560697142967,24.808654285984568,24.182125729111676,24.084390512783288,24.16292342221721,24.444544111259675,24.779437736095248,24.681034644854969,24.76755659759567,25.054071426331509 
 07/11  04:00:00,25.05743554726021,23.96827104386488,24.99119615326138,24.776453997774526,25.68428121104802,25.406088603173776,24.494983836793418,24.427770076180797,24.48908451826039,24.73039344993426,24.13708223529037,24.045108963527605,24.12199105549282,24.366730905644159,24.74506702387945,24.65052934480397,24.735876222873246,24.988375303075907 
 07/11  05:00:00,25.04932912485463,23.967476678466995,24.9791144606455,24.76052181197795,25.69065044127262,25.396848378281097,24.49308938987735,24.439598821565718,24.476795640038004,24.689693106424718,24.141051723102636,24.06663285512272,24.116750932430415,24.328470863467627,24.755569496676015,24.67680532906448,24.73549539806598,24.95844858826015 
 07/11  06:00:00,23.34144975579607,23.87107798711833,24.65520813029574,24.318749619734004,23.970258217620434,23.810769636363518,23.442849288059855,22.575655382964344,22.81729349281148,22.453238622594659,23.167451794494406,22.3435250968762,22.55881820739643,22.273064948699248,23.804444928261544,22.77837194429131,23.13053934583563,22.744230936249815 
 07/11  07:00:00,23.69383311650548,23.518806515965808,24.279174875278494,24.02566315118129,23.6024180644657,23.342324232674259,23.18013689242718,22.224774877874546,22.489944491543058,22.02916010361485,22.93879297185069,22.03669806300547,22.023585929419974,21.917643106176628,23.5682776425886,22.410436790198128,22.820519827362319,22.34252545363556 
 07/11  08:00:00,23.997636870768365,23.723246215133686,24.335518231437669,24.207510102169495,23.97694645803864,23.927181372182486,23.759295620078228,22.68487662271301,23.030731373738204,22.480011202864234,23.614791395377077,22.578203166342733,22.897748811107975,22.467856765695353,23.96804410540619,22.86023948507637,23.365566188714618,22.796001478535776 
 07/11  09:00:00,23.999449749457307,24.323788164616077,24.514357992069927,24.41610053126208,23.99948718792698,23.999500826823714,23.998690927710958,23.768670214301645,23.578301069087737,22.918795807667615,23.994028579319733,23.74205075841867,23.54586812090325,22.937346892668729,23.999175047814405,23.844052407450776,23.85287129050375,23.196481412369637 
 07/11  10:00:00,23.99912236137483,24.93720660085391,24.602380374369994,24.532606764387766,23.999134534337985,23.99912017747177,23.998683342390377,23.998507447890689,23.993449771355789,23.31028838502202,23.998769703549458,23.99859028803017,23.992992948731336,23.28145419369898,23.998750777776949,23.998563590062348,23.998583910998734,23.508391868749344 
