Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 10/27  19:00:00,232913671.835785,232913671.835785,8661275.09880177,40954241.7640594,59822356.0541363 
 10/27  20:00:00,229031158.162029,229031158.162029,4597200.,27302827.8427063,59822356.0541363 
 10/27  21:00:00,229818268.554301,229818268.554301,4597200.,27302827.8427063,55180531.8783121 
 10/27  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 10/27  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 10/27  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 10/28  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  06:00:00,175489437.29307,175489437.29307,4597200.,13651413.9213531,55180531.8783121 
 10/28  07:00:00,257991726.054759,257991726.054758,4597200.,13651413.9213531,73747828.5816088 
 10/28  08:00:00,255256205.895515,255256205.895515,4597200.,37727683.8534481,85222049.4632748 
 10/28  09:00:00,249657112.150787,249657112.150787,4597200.,33542948.2396143,93345241.7709671 
 10/28  10:00:00,232256853.878892,232256853.878892,4597200.,32959139.9848334,89863873.6390989 
 10/28  11:00:00,213329445.107467,213329445.107467,4597200.,32220230.1960299,97987065.9467912 
 10/28  12:00:00,185340023.634675,185340023.634675,4597200.,16110115.098015,72652542.3166 
 10/28  13:00:00,182817384.32096,182817384.32096,4597200.,16189367.2593526,63368893.9649517 
 10/28  14:00:00,176892747.129913,176892747.129913,4597200.,16209180.299687,57566613.7451715 
 10/28  15:00:00,161512764.71203,161512764.71203,4597200.,16126293.2649081,52924789.5693473 
 10/28  16:00:00,177480480.522231,177480480.522231,4597200.,16544655.0094315,54085245.6133033 
 10/28  17:00:00,111820995.312997,111820995.312997,4597200.,6732960.73357435,48348135.1724704 
 10/28  18:00:00,78390468.9441826,78390468.9441826,4597200.,6825706.96067657,41385398.9087341 
 10/28  19:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 10/28  20:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/28  24:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  06:00:00,78390593.9758415,78390593.9758415,4597200.,6825706.96067657,41385398.9087341 
 10/29  07:00:00,63614764.6239837,63614764.6239837,4597200.,6629077.42663144,41385398.9087341 
 10/29  08:00:00,48128012.1102349,48128012.1102349,4597200.,5721832.06720634,41385398.9087341 
 10/29  09:00:00,47836592.5813488,47836592.5813488,4597200.,5430568.56445895,41385398.9087341 
 10/29  10:00:00,47776010.4288475,47776010.4288475,4597200.,5370038.36600498,41385398.9087341 
 10/29  11:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 10/29  12:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 10/29  13:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 10/29  14:00:00,55313885.4012378,55313885.4012378,4597200.,5370038.36600498,41385398.9087341 
 10/29  15:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 10/29  16:00:00,47878600.5153694,47878600.5153694,4597200.,5472622.14919032,41385398.9087341 
 10/29  17:00:00,49022923.0518143,49022923.0518143,4597200.,6616516.64621109,41385398.9087341 
 10/29  18:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 10/29  19:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  20:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/29  24:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 10/30  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/30  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/30  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/30  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/30  05:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 10/30  06:00:00,224973147.257389,224973147.257389,4597200.,13651413.9213531,55180531.8783121 
 10/30  07:00:00,379942271.181826,379942271.181826,4597200.,39787007.8532405,95796493.4167736 
 10/30  08:00:00,404149982.310491,404149982.310491,4597200.,103030604.621727,204227663.759169 
 10/30  09:00:00,348125708.638799,348125708.638799,4597200.,97825488.9842877,174055806.616312 
 10/30  10:00:00,340279722.440309,340279722.440309,4597200.,96757757.1211063,167093070.352576 
 10/30  11:00:00,350244377.08103,350244377.08103,4597200.,96660690.5880898,174055806.616312 
 10/30  12:00:00,357194556.884225,357194556.884225,13631482.9383934,96660690.5880898,177667514.306075 
 10/30  13:00:00,360210065.961657,360210065.961657,18086777.8397203,96660690.5880898,179858086.836092 
 10/30  14:00:00,344840638.683594,344840638.683594,13216780.2151167,96660690.5880898,167093070.352576 
 10/30  15:00:00,341426870.86982,341426870.86982,13080127.85559,96660690.5880898,167093070.352576 
 10/30  16:00:00,348891835.937895,348891835.937895,15291612.2011515,98917283.931509,177537174.74818 
 10/30  17:00:00,293835233.537685,293835233.537685,11094345.3765505,66165166.4621109,140923939.573165 
 10/30  18:00:00,229299345.880023,229299345.880023,8714824.35145682,40954241.7640594,69106004.4057846 
 10/30  19:00:00,231172721.699167,231172721.699166,4597200.,40954241.7640594,59822356.0541363 
 10/30  20:00:00,234459021.17284,234459021.17284,8676451.85390859,27302827.8427063,59822356.0541363 
 10/30  21:00:00,241978311.132496,241978311.132496,4597200.,27302827.8427063,55180531.8783121 
 10/30  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 10/30  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 10/30  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 10/31  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/31  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/31  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/31  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 10/31  05:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 10/31  06:00:00,207994877.518226,207994877.518226,4597200.,13651413.9213531,55180531.8783121 
 10/31  07:00:00,361000718.37028,361000718.37028,4597200.,39812094.4401443,95796493.4167736 
 10/31  08:00:00,406753391.918606,406753391.918606,4597200.,102364760.600911,204227663.759169 
 10/31  09:00:00,347917573.656755,347917573.656755,4597200.,97534289.3852382,174055806.616312 
 10/31  10:00:00,335031055.843061,335031055.843061,8890002.64880863,96660690.5880898,167093070.352576 
 10/31  11:00:00,341437080.582092,341437080.582092,17755337.6160296,96660690.5880898,174055806.616312 
 10/31  12:00:00,362568176.218338,362568176.218338,18156069.2537773,96660690.5880898,177667514.306075 
 10/31  13:00:00,350523418.8644,350523418.8644,18092113.4959592,96898447.0721026,179858086.836092 
 10/31  14:00:00,340611609.654874,340611609.654874,13219829.1364326,98564425.9248579,167093070.352576 
 10/31  15:00:00,336336265.143588,336336265.143588,13080791.8503295,98332670.3834965,167093070.352576 
 10/31  16:00:00,358486368.036648,358486368.036648,17629927.4982025,107979954.290172,177537174.74818 
 10/31  17:00:00,327664659.841909,327664659.841909,8765007.77712551,68257069.6067657,140923939.573165 
 10/31  18:00:00,255688302.160446,255688302.160446,8714183.80784341,40954241.7640594,69106004.4057846 
 10/31  19:00:00,251087043.379314,251087043.379314,4597200.,40954241.7640594,59822356.0541363 
 10/31  20:00:00,248040915.888793,248040915.888793,8678435.58479202,27302827.8427063,59822356.0541363 
 10/31  21:00:00,250991254.689934,250991254.689934,4597200.,27302827.8427063,55180531.8783121 
 10/31  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 10/31  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 10/31  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 11/01  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/01  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/01  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/01  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/01  05:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 11/01  06:00:00,203643150.162773,203643150.162773,4597200.,13651413.9213531,55180531.8783121 
 11/01  07:00:00,348602956.749037,348602956.749037,4597200.,40345793.2031047,95796493.4167736 
 11/01  08:00:00,391314787.307629,391314787.307629,4597200.,104144153.895612,204227663.759169 
 11/01  09:00:00,342335974.777824,342335974.777824,4597200.,97825488.9842877,174055806.616312 
 11/01  10:00:00,337561738.02366,337561738.02366,8899691.29195194,96936074.4841159,167093070.352576 
 11/01  11:00:00,348415616.952897,348415616.952897,17748860.5613706,96660690.5880898,174055806.616312 
 11/01  12:00:00,353516789.922028,353516789.922028,18146961.5261279,96660690.5880898,177667514.306075 
 11/01  13:00:00,363190401.669421,363190401.669421,18101601.3198185,96660690.5880898,179858086.836092 
 11/01  14:00:00,352135169.257066,352135169.257066,13664711.9008042,96660690.5880898,167093070.352576 
 11/01  15:00:00,350398333.859904,350398333.859904,12701867.9039618,96757759.5894487,167093070.352576 
 11/01  16:00:00,359661252.597987,359661252.597987,17632567.7788745,98917283.931509,177537174.74818 
 11/01  17:00:00,277824722.698965,277824722.698966,8770450.35863721,66437506.998607,140923939.573165 
 11/01  18:00:00,208956673.680563,208956673.680563,8720308.49548996,40954241.7640594,69106004.4057846 
 11/01  19:00:00,210753307.170426,210753307.170426,4597200.,40954241.7640594,59822356.0541363 
 11/01  20:00:00,207479999.170846,207479999.170846,8673215.94842026,27302827.8427063,59822356.0541363 
 11/01  21:00:00,210558383.455726,210558383.455726,4597200.,27302827.8427063,55180531.8783121 
 11/01  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 11/01  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 11/01  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 11/02  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/02  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/02  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/02  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/02  05:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 11/02  06:00:00,184916388.249293,184916388.249293,4597200.,13651413.9213531,55180531.8783121 
 11/02  07:00:00,334137374.390751,334137374.390751,4597200.,40113423.246242,95796493.4167736 
 11/02  08:00:00,388337382.96697,388337382.96697,4597200.,103817345.251817,204227663.759169 
 11/02  09:00:00,340235758.555333,340235758.555333,4597200.,97825488.9842877,174055806.616312 
 11/02  10:00:00,334189285.57748,334189285.57748,8894083.55680829,96757757.1211063,167093070.352576 
 11/02  11:00:00,348122622.632483,348122622.632483,17752495.8664204,96660690.5880898,174055806.616312 
 11/02  12:00:00,356913240.062474,356913240.062474,18139091.4088435,96660690.5880898,177667514.306075 
 11/02  13:00:00,367094305.987301,367094305.987301,21651345.0375031,96660690.5880898,179858086.836092 
 11/02  14:00:00,354847722.308132,354847722.308132,14051695.1064292,96660690.5880898,167093070.352576 
 11/02  15:00:00,354350219.720322,354350219.720322,8838044.39745318,96757759.5894487,167093070.352576 
 11/02  16:00:00,366041052.474916,366041052.474916,17630477.7473929,98954913.8118648,177537174.74818 
 11/02  17:00:00,284012018.976494,284012018.976494,8776282.25347477,66437506.998607,140923939.573165 
 11/02  18:00:00,214425116.389176,214425116.389176,8722256.15698829,40954241.7640594,69106004.4057846 
 11/02  19:00:00,214002371.590591,214002371.590591,4597200.,40954241.7640594,59822356.0541363 
 11/02  20:00:00,209299867.96851,209299867.96851,8666323.02086771,27302827.8427063,59822356.0541363 
 11/02  21:00:00,212975910.546286,212975910.546286,4597200.,27302827.8427063,55180531.8783121 
 11/02  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 11/02  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 11/02  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 11/03  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/03  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/03  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/03  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/03  05:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 11/03  06:00:00,179515460.231498,179515460.231498,4597200.,13651413.9213531,55180531.8783121 
 11/03  07:00:00,316539696.419825,316539696.419825,4597200.,39812094.4401443,95796493.4167736 
 11/03  08:00:00,385492844.016941,385492844.016941,4597200.,101761665.399179,204227663.759169 
 11/03  09:00:00,339761167.103225,339761167.103225,4597200.,97706610.7422813,174055806.616312 
 11/03  10:00:00,336468145.389016,336468145.389016,8898738.90259283,100525184.739793,167093070.352576 
 11/03  11:00:00,336692223.859269,336692223.859269,17744967.7917504,96660690.5880898,174055806.616312 
 11/03  12:00:00,363198761.618026,363198761.618026,18129920.0878798,97076764.4351122,177667514.306075 
 11/03  13:00:00,345484996.027831,345484996.027831,22595187.111174,99103206.6416619,179858086.836092 
 11/03  14:00:00,325923874.044916,325923874.044917,13124576.3516603,96898447.0721026,167093070.352576 
 11/03  15:00:00,326952371.584918,326952371.584918,8839600.46819321,97011336.7131697,167093070.352576 
 11/03  16:00:00,355532079.352214,355532079.352214,17609670.0629446,112273912.195047,177537174.74818 
 11/03  17:00:00,315249941.335506,315249941.335506,8786511.16681558,68257069.6067657,140923939.573165 
 11/03  18:00:00,251721882.442806,251721882.442806,8731753.23255819,40954241.7640594,69106004.4057846 
 11/03  19:00:00,243369346.267828,243369346.267828,8661253.93653643,40954241.7640594,59822356.0541363 
 11/03  20:00:00,237472341.550685,237472341.550685,4597200.,27302827.8427063,59822356.0541363 
 11/03  21:00:00,241880564.914211,241880564.914211,4597200.,27302827.8427063,55180531.8783121 
 11/03  22:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 11/03  23:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 11/03  24:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 11/04  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  06:00:00,192214382.297316,192214382.297316,4597200.,13651413.9213531,55180531.8783121 
 11/04  07:00:00,284612930.725385,284612930.725385,4597200.,13651413.9213531,73747828.5816088 
 11/04  08:00:00,281694849.850917,281694849.850917,4597200.,38984073.650558,85222049.4632748 
 11/04  09:00:00,268148644.666703,268148644.666703,4597200.,33452603.3947411,93345241.7709671 
 11/04  10:00:00,232265899.412168,232265899.412168,4597200.,32292211.7877042,89863873.6390989 
 11/04  11:00:00,231147251.205583,231147251.205583,4597200.,32220230.1960299,97987065.9467912 
 11/04  12:00:00,202840213.900827,202840213.900827,4597200.,16110115.098015,72652542.3166 
 11/04  13:00:00,190044137.081158,190044137.081158,4597200.,16110115.098015,63368893.9649517 
 11/04  14:00:00,181490776.145698,181490776.145698,4597200.,16110115.098015,57566613.7451715 
 11/04  15:00:00,190275124.299578,190275124.299578,4597200.,16253081.8267686,52924789.5693473 
 11/04  16:00:00,213685259.04641,213685259.04641,4597200.,17259581.5820326,54085245.6133033 
 11/04  17:00:00,102514057.702059,102514057.702059,4597200.,6825706.96067657,48348135.1724704 
 11/04  18:00:00,78390468.9441826,78390468.9441826,4597200.,6825706.96067657,41385398.9087341 
 11/04  19:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 11/04  20:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/04  24:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  01:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  02:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  03:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  04:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  05:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  06:00:00,78390593.9758415,78390593.9758415,4597200.,6825706.96067657,41385398.9087341 
 11/05  07:00:00,63706275.8525077,63706275.8525077,4597200.,6720577.8690017,41385398.9087341 
 11/05  08:00:00,48153302.3184033,48153302.3184033,4597200.,5747058.75536024,41385398.9087341 
 11/05  09:00:00,47817086.9335117,47817086.9335117,4597200.,5411088.63556713,41385398.9087341 
 11/05  10:00:00,47776006.4444218,47776006.4444218,4597200.,5370038.36600498,41385398.9087341 
 11/05  11:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 11/05  12:00:00,47776004.9312081,47776004.9312081,4597200.,5370038.36600498,41385398.9087341 
 11/05  13:00:00,69577631.8837653,69577631.8837653,4597200.,5370038.36600498,41385398.9087341 
 11/05  14:00:00,88244683.1533736,88244683.1533736,4597200.,5370038.36600498,41385398.9087341 
 11/05  15:00:00,85204312.175419,85204312.175419,4597200.,5391609.25519586,41385398.9087341 
 11/05  16:00:00,47916728.8606998,47916728.8606998,4597200.,5510725.61922371,41385398.9087341 
 11/05  17:00:00,49050169.5916593,49050169.5916593,4597200.,6643750.69986071,41385398.9087341 
 11/05  18:00:00,71353669.0902863,71353669.0902863,4597200.,7915463.67251137,33399901.5013581 
 11/05  19:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  20:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  21:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  22:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  23:00:00,71353768.1179892,71353768.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/05  24:00:00,61036294.1179892,61036294.1179892,4597200.,7915463.67251137,33399901.5013581 
 11/06  01:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/06  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/06  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/06  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/06  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/06  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 11/06  07:00:00,224775721.531356,224775721.531356,4597200.,13562462.9965714,55180531.8783121 
 11/06  08:00:00,378180566.801078,378180566.801078,4597200.,36011792.5641676,95796493.4167736 
 11/06  09:00:00,434157174.895605,434157174.895605,4597200.,98586205.5453962,204227663.759169 
 11/06  10:00:00,369693319.820326,369693319.820326,4597200.,97421407.1491983,174055806.616312 
 11/06  11:00:00,341134280.560912,341134280.560912,4597200.,96660690.5880898,167093070.352576 
 11/06  12:00:00,346907047.612745,346907047.612745,4597200.,96660690.5880898,174055806.616312 
 11/06  13:00:00,372672700.808721,372672700.808721,13629082.357646,96660690.5880898,177667514.306075 
 11/06  14:00:00,351910254.830174,351910254.830174,22088992.856099,96898447.0721026,179858086.836092 
 11/06  15:00:00,344071119.132071,344071119.132071,13640567.5527568,98176164.7294768,167093070.352576 
 11/06  16:00:00,351326725.316808,351326725.316808,8840084.6054607,103595121.840894,167093070.352576 
 11/06  17:00:00,389732954.650959,389732954.650959,17633124.3049602,122862725.292178,177537174.74818 
 11/06  18:00:00,379597394.328526,379597394.328527,8778755.30453896,68257069.6067657,140923939.573165 
 11/06  19:00:00,295107054.336416,295107054.336416,8725929.22693104,40954241.7640594,69106004.4057846 
 11/06  20:00:00,285159747.906096,285159747.906096,8656770.61706906,40954241.7640594,59822356.0541363 
 11/06  21:00:00,280186683.596752,280186683.596752,4597200.,27302827.8427063,59822356.0541363 
 11/06  22:00:00,281292128.138582,281292128.138582,4597200.,27302827.8427063,55180531.8783121 
 11/06  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 11/06  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 11/07  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 11/07  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/07  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/07  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/07  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/07  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 11/07  07:00:00,197801299.28205,197801299.28205,4597200.,13460968.7783378,55180531.8783121 
 11/07  08:00:00,338635122.099745,338635122.099745,4597200.,35009322.8212486,95796493.4167736 
 11/07  09:00:00,407847898.323642,407847898.323642,4597200.,100264562.073409,204227663.759169 
 11/07  10:00:00,340161004.08741,340161004.08741,4597200.,96660690.5880898,174055806.616312 
 11/07  11:00:00,333735132.20899,333735132.20899,13208617.0621076,96660690.5880898,167093070.352576 
 11/07  12:00:00,341895852.766041,341895852.766041,13403135.4806742,96660690.5880898,174055806.616312 
 11/07  13:00:00,351710717.076535,351710717.076535,22645997.249505,96660690.5880898,177667514.306075 
 11/07  14:00:00,349582573.165767,349582573.165767,18100462.0901629,97373960.0401282,179858086.836092 
 11/07  15:00:00,334624297.532013,334624297.532013,13200970.5619615,96833019.3501601,167093070.352576 
 11/07  16:00:00,336775701.810972,336775701.810972,13083664.1272559,99089612.6935794,167093070.352576 
 11/07  17:00:00,372406617.37692,372406617.37692,13326546.2552015,120480236.795744,177537174.74818 
 11/07  18:00:00,356744157.190785,356744157.190785,12991991.9927778,68257069.6067657,140923939.573165 
 11/07  19:00:00,259318234.785245,259318234.785245,8717419.4906429,40954241.7640594,69106004.4057846 
 11/07  20:00:00,257732263.689319,257732263.689319,4597200.,40954241.7640594,59822356.0541363 
 11/07  21:00:00,253366811.650979,253366811.650979,4597200.,27302827.8427063,59822356.0541363 
 11/07  22:00:00,256585475.787603,256585475.787603,8586665.63923048,27302827.8427063,55180531.8783121 
 11/07  23:00:00,99285849.1003389,99285849.1003388,4597200.,13651413.9213531,55180531.8783121 
 11/07  24:00:00,92454692.4766817,92454692.4766817,4597200.,6825706.96067657,55180531.8783121 
 11/08  01:00:00,72339865.2674801,72339865.26748,4597200.,7915463.67251137,44533202.0018108 
 11/08  02:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/08  03:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/08  04:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/08  05:00:00,72340000.9157607,72340000.9157607,4597200.,7915463.67251137,44533202.0018108 
 11/08  06:00:00,80258429.8383602,80258429.8383602,4597200.,15830927.3450227,44533202.0018108 
 11/08  07:00:00,192217520.31407,192217520.31407,4597200.,13651413.9213531,55180531.8783121 
 11/08  08:00:00,337846364.079045,337846364.079045,4597200.,38593835.8857778,95796493.4167736 
 11/08  09:00:00,420970930.05831,420970930.05831,4597200.,105494974.956561,204227663.759169 
 11/08  10:00:00,378444827.454199,378444827.454199,4597200.,105099293.40817,174055806.616312 
 11/08  11:00:00,365147600.182688,365147600.182688,8892175.02386699,103145433.390223,167093070.352576 
 11/08  12:00:00,367096421.010863,367096421.010863,17775291.0011991,100666113.082065,174055806.616312 
 11/08  13:00:00,402977982.526313,402977982.526313,18169224.9991665,102835108.39007,177667514.306075 
 11/08  14:00:00,375850131.973213,375850131.973213,18123613.5212179,104315279.800347,179858086.836092 
 11/08  15:00:00,363599298.29611,363599298.29611,15952081.1552986,107020859.604138,167093070.352576 
 11/08  16:00:00,364720614.657701,364720614.657701,10388831.5807299,109398520.856052,167093070.352576 
 11/08  17:00:00,392313809.627166,392313809.627166,17647862.8257623,122862725.292178,177537174.74818 
