Date/Time,PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),CORE_BOTTOM VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),CORE_MID VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),CORE_TOP VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_2 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_1 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_4 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_3 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_2 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_1 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_BOT_ZN_4 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_3 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_2 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_1 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_MID_ZN_4 VAV BOX COMPONENT:Zone Air Terminal VAV Damper Position [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Mass Flow Rate [kg/s](Each Call) 
 06/22  10:37:00,24.0409901527466,17.0180796125721,21.5953507067658,0.375703116050864,0.358790110848353,0.341177534848771,0.3,0.3,0.317474955223276,0.3,0.323291276838756,0.3,0.413374066740182,0.3,0.374336088711935,0.3,0.403540675808581,0.3,12.7998900164885,2.61361481285024 
 06/22  10:38:00,24.0326568194133,17.018248693893,21.5953507067658,0.37585964273788,0.358790110848353,0.341177534848771,0.3,0.3,0.317569062655195,0.3,0.323291276838756,0.3,0.41312726138589,0.3,0.374223933130998,0.3,0.403455949187411,0.3,12.7998896722268,2.61361481285024 
 06/22  10:39:00,24.0243234860799,17.0183303039517,21.5953507067658,0.376013902833288,0.358790110848353,0.341177534848771,0.3,0.3,0.317661019125588,0.3,0.323291276838756,0.3,0.412879110431295,0.3,0.374107685900235,0.3,0.403371130446079,0.3,12.7998897184527,2.61361481285024 
 06/22  10:40:00,24.0159901527466,17.0183442651527,21.5953507067658,0.376167199807876,0.358790110848353,0.341177534848771,0.3,0.3,0.317749869280343,0.3,0.323291276838756,0.3,0.412627716812838,0.3,0.373987088045593,0.3,0.403284394077585,0.3,12.7998897286318,2.61361481285024 
 06/22  10:41:00,24.0076568194133,17.0183043880205,21.5953507067658,0.376319608449052,0.358790110848353,0.341177534848771,0.3,0.3,0.317834728810062,0.3,0.323291276838756,0.3,0.412371937817658,0.3,0.373861850957851,0.3,0.40319463942987,0.3,12.7998897056445,2.61361481285024 
 06/22  10:42:00,23.9993234860799,17.0182215239725,21.5953507067658,0.376471157552021,0.358790110848353,0.341177534848771,0.3,0.3,0.317915746379144,0.3,0.323291276838756,0.3,0.412112087093506,0.3,0.373732599186743,0.3,0.403102107404774,0.3,12.799889704541,2.61361481285024 
 06/22  10:43:00,23.9909901527466,17.0181040917687,21.5953507067658,0.376621865387322,0.358790110848353,0.341177534848771,0.3,0.3,0.317993057060451,0.3,0.323291276838756,0.3,0.411848354826806,0.3,0.373599774494533,0.3,0.403006895685333,0.3,12.7998897243509,2.61361481285024 
 06/22  10:44:00,23.9826568194133,17.017952183025,21.5953507067658,0.376768729788312,0.358790110848353,0.341177534848771,0.3,0.3,0.31805951031192,0.3,0.323291276838756,0.3,0.411572388463609,0.3,0.373455555203,0.3,0.402902614744955,0.3,12.7998893695998,2.61361481285024 
 06/22  10:45:00,23.9743234860799,17.0177658811637,19.8699653674602,0.376913592237566,0.358790110848353,0.341177534848771,0.3,0.3,0.318119202005442,0.3,0.323291276838756,0.3,0.411288963763291,0.3,0.37330492263688,0.3,0.402793003932859,0.3,12.7998892508126,2.61361481285024 
 06/22  10:46:00,23.9659901527466,17.0175487423679,19.8699653674602,0.377057542926264,0.358790110848353,0.341177534848771,0.3,0.3,0.318174861331525,0.3,0.323291276838756,0.3,0.411001460940697,0.3,0.373151124074053,0.3,0.402680552192052,0.3,12.799889292151,2.61361481285024 
 06/22  10:47:00,23.9576568194133,17.0173103168873,19.8699653674602,0.37723075723121,0.358790110848353,0.341177534848771,0.3,0.3,0.31823971497753,0.3,0.323291276838756,0.3,0.410727259448653,0.3,0.373007371371448,0.3,0.402579725936812,0.3,12.7998900616108,2.61361481285024 
 06/22  10:48:00,23.9493234860799,17.017081935073,19.8699653674602,0.377546713277363,0.358790110848353,0.341177534848771,0.3,0.3,0.318372199958349,0.3,0.323291276838756,0.3,0.410542928111616,0.3,0.372931531190385,0.3,0.402554893355384,0.3,12.7998940045534,2.61361481285024 
 06/22  10:49:00,23.9409901527466,17.0168895205856,19.8699653674602,0.377857955404307,0.358790110848353,0.341177534848771,0.3,0.3,0.318546297305477,0.3,0.323291276838756,0.3,0.410412519997785,0.3,0.372897719124305,0.3,0.402577038306199,0.3,12.7998965343815,2.61361481285024 
 06/22  10:50:00,23.9326568194133,17.0167069516007,19.8699653674602,0.378023965406126,0.358790110848353,0.341177534848771,0.3,0.3,0.318654655643794,0.3,0.323291276838756,0.3,0.410198218497618,0.3,0.372799948336392,0.3,0.402529549212399,0.3,12.7998932488296,2.61361481285024 
 06/22  10:51:00,23.9243234860799,17.0164911480394,19.8699653674602,0.378161651350994,0.358790110848353,0.341177534848771,0.3,0.3,0.318700938590724,0.3,0.323291276838756,0.3,0.40990567874858,0.3,0.372642586462087,0.3,0.402416146339938,0.3,12.799890182826,2.61361481285024 
 06/22  10:52:00,23.9159901527466,17.0162225639116,19.8699653674602,0.378295995178975,0.358790110848353,0.341177534848771,0.3,0.3,0.318727532158477,0.3,0.323291276838756,0.3,0.409589017951427,0.3,0.372467596112933,0.3,0.402282948027131,0.3,12.7998894358974,2.61361481285024 
 06/22  10:53:00,23.9076568194133,17.0159044710699,19.8699653674602,0.378429144845163,0.358790110848353,0.341177534848771,0.3,0.3,0.318747409495279,0.3,0.323291276838756,0.3,0.40926507999294,0.3,0.372287626668845,0.3,0.402143945376355,0.3,12.7998894053145,2.61361481285024 
 06/22  10:54:00,23.8993234860799,17.0155485732118,19.8699653674602,0.378561539945659,0.358790110848353,0.341177534848771,0.3,0.3,0.318763088492064,0.3,0.323291276838756,0.3,0.408937051051412,0.3,0.372105185503179,0.3,0.402001881334485,0.3,12.7998895218042,2.61361481285024 
 06/22  10:55:00,23.8909901527466,17.0151654443904,19.8699653674602,0.378693294187141,0.358790110848353,0.341177534848771,0.3,0.3,0.318775142602244,0.3,0.323291276838756,0.3,0.408605651221258,0.3,0.371920860520992,0.3,0.401857328796544,0.3,12.7998896790461,2.61361481285024 
 06/22  10:56:00,23.8826568194133,17.0147577133092,19.8699653674602,0.378822050775767,0.358790110848353,0.341177534848771,0.3,0.3,0.318777652760025,0.3,0.323291276838756,0.3,0.408264578121736,0.3,0.371729308522502,0.3,0.401705318167125,0.3,12.7998895250805,2.61361481285024 
 06/22  10:57:00,23.8743234860799,17.0143261893542,19.8699653674602,0.378949279691557,0.358790110848353,0.341177534848771,0.3,0.3,0.31877409731651,0.3,0.323291276838756,0.3,0.407917507044643,0.3,0.371533812136274,0.3,0.401548831183755,0.3,12.7998895700309,2.61361481285024 
 06/22  10:58:00,23.8659901527466,17.0138732543716,19.8699653674602,0.379075687895731,0.358790110848353,0.341177534848771,0.3,0.3,0.318766773945878,0.3,0.323291276838756,0.3,0.40756673682098,0.3,0.371336464844046,0.3,0.40138982008124,0.3,12.7998897502124,2.61361481285024 
 06/22  10:59:00,23.8576568194133,17.0134020181098,19.8699653674602,0.379201446024406,0.358790110848353,0.341177534848771,0.3,0.3,0.318755929168788,0.3,0.323291276838756,0.3,0.407212691352849,0.3,0.371137467562126,0.3,0.40122845578331,0.3,12.7998899529571,2.61361481285024 
 06/22  11:00:00,23.8493234860799,17.0129151897781,17.0262504253682,0.37932664062706,0.358790110848353,0.341177534848771,0.3,0.3,0.318741616951632,0.3,0.323291276838756,0.3,0.406855573003091,0.3,0.370936894533153,0.3,0.401064809430957,0.3,12.7998901676887,2.61361481285024 
 06/22  11:01:00,23.8493234860799,16.9951138080428,17.0262504253682,0.401343130061087,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.345122869822658,0.3,0.334514803679352,0.3,0.360607991184911,0.3,12.7988799734764,2.61361481285024 
 06/22  11:02:00,23.8493234860799,16.9719069967711,17.0262504253682,0.402789762162085,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.344168659445784,0.3,0.33476720653286,0.3,0.360886919477234,0.3,12.7998938293618,2.61361481285024 
 06/22  11:03:00,23.8493234860799,16.9527354330329,17.0262504253682,0.403222646861404,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.344043453960146,0.3,0.334436011622526,0.3,0.36058894106322,0.3,12.7998942188666,2.61361481285024 
 06/22  11:04:00,23.8493234860799,16.9398885846771,17.0262504253682,0.403609167732103,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.343387956556305,0.3,0.334078587616564,0.3,0.360255795892408,0.3,12.7998944653301,2.61361481285024 
 06/22  11:05:00,23.8493234860799,16.9319167644847,17.0262504253682,0.403972304144705,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.342884628898585,0.3,0.333757284776091,0.3,0.359960855834247,0.3,12.7998948682739,2.61361481285024 
 06/22  11:06:00,23.8493234860799,16.9267962369758,17.0262504253682,0.404315960260194,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.342440155639376,0.3,0.333448910870432,0.3,0.359678510464094,0.3,12.7998953660998,2.61361481285024 
 06/22  11:07:00,23.8493234860799,16.9231693826078,17.0262504253682,0.404626180111517,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.342040587506663,0.3,0.333156322822192,0.3,0.359410486297116,0.3,12.7998958930021,2.61361481285024 
 06/22  11:08:00,23.8493234860799,16.9203295455277,17.0262504253682,0.404915282429636,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.341673241749228,0.3,0.332866266476208,0.3,0.359146076727703,0.3,12.7998964058067,2.61361481285024 
 06/22  11:09:00,23.8493234860799,16.9179566443104,17.0262504253682,0.405192833793921,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.341330094845182,0.3,0.332548283934838,0.3,0.358851866481116,0.3,12.7998968815784,2.61361481285024 
 06/22  11:10:00,23.8493234860799,16.91591733596,17.0262504253682,0.405532479464359,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.341054108731253,0.3,0.3322941807795,0.3,0.35862731103367,0.3,12.7998973155087,2.61361481285024 
 06/22  11:11:00,23.8493234860799,16.9141482133585,17.0262504253682,0.406006488044879,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.340904578287091,0.3,0.332116397379859,0.3,0.358489859798162,0.3,12.7998977101674,2.61361481285024 
 06/22  11:12:00,23.8493234860799,16.9126133317079,17.0262504253682,0.406389610305253,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.340806507354101,0.3,0.331976697122948,0.3,0.358390412104365,0.3,12.7998980696916,2.61361481285024 
 06/22  11:13:00,23.8493234860799,16.9112289055101,17.0262504253682,0.406639717553597,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.340616490448724,0.3,0.331754818642932,0.3,0.358199038529938,0.3,12.7998983985354,2.61361481285024 
 06/22  11:14:00,23.8493234860799,16.9098993250279,17.0262504253682,0.406876957448254,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.340358387626342,0.3,0.331463693474803,0.3,0.357933215353346,0.3,12.7998987011005,2.61361481285024 
 06/22  11:15:00,23.8493234860799,16.9085893860471,17.3866316703445,0.407083141332891,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.340100427697742,0.3,0.331173286376676,0.3,0.357664756826853,0.3,12.7998989809929,2.61361481285024 
 06/22  11:16:00,23.8493234860799,16.9072892401464,17.3866316703445,0.407286923304851,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.339846561059165,0.3,0.330877770656374,0.3,0.357390284631078,0.3,12.7998992237067,2.61361481285024 
 06/22  11:17:00,23.8493234860799,16.9059943156977,17.3866316703445,0.407490560140128,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.339596414469118,0.3,0.330577414518914,0.3,0.35711057998028,0.3,12.799899467006,2.61361481285024 
 06/22  11:18:00,23.8493234860799,16.9047026042601,17.3866316703445,0.407690901428709,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.339350956990477,0.3,0.330275495875023,0.3,0.356828634841481,0.3,12.7998996953143,2.61361481285024 
 06/22  11:19:00,23.8493234860799,16.9034129832212,17.3866316703445,0.407887818825083,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.339109534870302,0.3,0.329972413772789,0.3,0.356544845051576,0.3,12.7998999106739,2.61361481285024 
 06/22  11:20:00,23.8493234860799,16.9021269288497,17.3866316703445,0.408072081904138,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.33887177906088,0.3,0.329667843218107,0.3,0.356259075631677,0.3,12.7999001145413,2.61361481285024 
 06/22  11:21:00,23.8493234860799,16.9008453464778,17.3866316703445,0.408250141179376,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.338637071975,0.3,0.32936226489995,0.3,0.355971729996832,0.3,12.7999003090437,2.61361481285024 
 06/22  11:22:00,23.8493234860799,16.8995582179984,17.3866316703445,0.408435673704333,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.338399879829824,0.3,0.329046267015076,0.3,0.355674172921132,0.3,12.7999004954494,2.61361481285024 
 06/22  11:23:00,23.8493234860799,16.8982752498516,17.3866316703445,0.408603565866587,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.338171449193324,0.3,0.328744323936895,0.3,0.355388880513456,0.3,12.79990067534,2.61361481285024 
 06/22  11:24:00,23.8493234860799,16.896999981128,17.3866316703445,0.40877201970817,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.337944250649468,0.3,0.328440686654997,0.3,0.355101377905561,0.3,12.7999008487518,2.61361481285024 
 06/22  11:25:00,23.8493234860799,16.8957281467924,17.3866316703445,0.408942199938152,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.337716578492654,0.3,0.328133731600951,0.3,0.354810339452191,0.3,12.7999010156836,2.61361481285024 
 06/22  11:26:00,23.8493234860799,16.8944568059312,17.3866316703445,0.409103097777379,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.337488672906958,0.3,0.327825237137353,0.3,0.354517204885975,0.3,12.7999011765687,2.61361481285024 
 06/22  11:27:00,23.8493234860799,16.8931849984707,17.3866316703445,0.409259716293756,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.337260984377766,0.3,0.327516174638349,0.3,0.354222967498593,0.3,12.7999013328358,2.61361481285024 
 06/22  11:28:00,23.8493234860799,16.8919124783418,17.3866316703445,0.409415049141132,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.337033604592951,0.3,0.327207079491824,0.3,0.353928213172238,0.3,12.7999014847556,2.61361481285024 
 06/22  11:29:00,23.8493234860799,16.8906391248908,17.3866316703445,0.409569373425392,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.336806341862153,0.3,0.326898087341622,0.3,0.353633096215445,0.3,12.7999016340101,2.61361481285024 
 06/22  11:30:00,23.8493234860799,16.8893827560336,22.33415563889,0.409821955426983,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.336644561242575,0.3,0.326639334725638,0.3,0.353393527957708,0.3,12.7999017806032,2.61361481285024 
 06/22  11:31:00,23.8493234860799,16.8886978029564,22.33415563889,0.410175486251741,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.338020461381864,0.3,0.32767578705609,0.3,0.354498696119844,0.3,12.7999019256046,2.61361481285024 
 06/22  11:32:00,23.8493234860799,16.8887867689442,22.33415563889,0.410440504785585,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.339484775861791,0.3,0.328725779745126,0.3,0.355642975535952,0.3,12.799902069125,2.61361481285024 
 06/22  11:33:00,23.8493234860799,16.88950338122,22.33415563889,0.41059056133958,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.340852240487734,0.3,0.329716945884128,0.3,0.356715888711327,0.3,12.7999022100996,2.61361481285024 
 06/22  11:34:00,23.8493234860799,16.890612149315,22.33415563889,0.410731870630558,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.34217424162228,0.3,0.33067551499899,0.3,0.357749250666824,0.3,12.7999023448729,2.61361481285024 
 06/22  11:35:00,23.8493234860799,16.8919424963068,22.33415563889,0.41087125762549,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.343497665420483,0.3,0.331638117172449,0.3,0.358784531104733,0.3,12.7999024696155,2.61361481285024 
 06/22  11:36:00,23.8493234860799,16.8934054134936,22.33415563889,0.411010195418931,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.344830310430534,0.3,0.332610478324383,0.3,0.35982855242796,0.3,12.7999025814563,2.61361481285024 
 06/22  11:37:00,23.8493234860799,16.8949608659862,22.33415563889,0.411149139930851,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.346172341456624,0.3,0.33359230774015,0.3,0.360881394351807,0.3,12.7999026793435,2.61361481285024 
 06/22  11:38:00,23.8493234860799,16.8966054906015,22.33415563889,0.411283192418633,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.347562597774195,0.3,0.334610596694327,0.3,0.361978531173183,0.3,12.7999027644888,2.61361481285024 
 06/22  11:39:00,23.8493234860799,16.8983376539884,22.33415563889,0.411415685522505,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.348979701252598,0.3,0.335648661178739,0.3,0.363099130459683,0.3,12.7999028365415,2.61361481285024 
 06/22  11:40:00,23.8493234860799,16.9001451751297,22.33415563889,0.411548309625445,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.350406795925876,0.3,0.336695202273766,0.3,0.364228361306915,0.3,12.7999028972836,2.61361481285024 
 06/22  11:41:00,23.8493234860799,16.9020118991796,22.33415563889,0.411681483765227,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.351841877044497,0.3,0.337748935523729,0.3,0.365364845279454,0.3,12.7999029464078,2.61361481285024 
 06/22  11:42:00,23.8493234860799,16.9039240420968,22.33415563889,0.411815444224681,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.353283859591032,0.3,0.338809278994409,0.3,0.366508004731412,0.3,12.7999029849121,2.61361481285024 
 06/22  11:43:00,23.8493234860799,16.9058718719959,22.33415563889,0.411950300585346,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.354732074963521,0.3,0.339875495940738,0.3,0.367657157792311,0.3,12.799903012736,2.61361481285024 
 06/22  11:44:00,23.8493234860799,16.9078783129014,22.33415563889,0.412089590299239,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.356258931626463,0.3,0.341002995441202,0.3,0.368875111758135,0.3,12.7999030302073,2.61361481285024 
 06/22  11:45:00,23.8493234860799,16.9099452196475,20.9128272056534,0.412223465856089,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.357782972774826,0.3,0.342125729874143,0.3,0.370090291059025,0.3,12.799903037502,2.61361481285024 
 06/22  11:46:00,23.8493234860799,16.9120569264291,20.9128272056534,0.412355813414522,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.359296115178831,0.3,0.343241401748415,0.3,0.371298395866543,0.3,12.7999030353086,2.61361481285024 
 06/22  11:47:00,23.8493234860799,16.9141995166265,20.9128272056534,0.412488983315464,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.360814207360058,0.3,0.344361226506369,0.3,0.372510915652424,0.3,12.7999030229106,2.61361481285024 
 06/22  11:48:00,23.8493234860799,16.9163651484173,20.9128272056534,0.412623146149612,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.362336829997584,0.3,0.345485063790804,0.3,0.373727753661377,0.3,12.7999030009322,2.61361481285024 
 06/22  11:49:00,23.8493234860799,16.9185506328567,20.9128272056534,0.41276084367636,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.363865095136788,0.3,0.346613885166523,0.3,0.374950075802699,0.3,12.7999029683368,2.61361481285024 
 06/22  11:50:00,23.8493234860799,16.9207887969568,20.9128272056534,0.413019674319774,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.365503699439226,0.3,0.347827069667343,0.3,0.376268344989622,0.3,12.7999029263064,2.61361481285024 
 06/22  11:51:00,23.8493234860799,16.9231235470855,20.9128272056534,0.413353904984812,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.367265102163561,0.3,0.349133767556883,0.3,0.377691933836498,0.3,12.7999028739884,2.61361481285024 
 06/22  11:52:00,23.8493234860799,16.9255488557197,20.9128272056534,0.413578860509833,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.369001527064439,0.3,0.350421863075748,0.3,0.379094894647368,0.3,12.7999028116009,2.61361481285024 
 06/22  11:53:00,23.8493234860799,16.9280122483071,20.9128272056534,0.413720178563821,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.370639089747029,0.3,0.351634644803781,0.3,0.380414001357822,0.3,12.7999027391046,2.61361481285024 
 06/22  11:54:00,23.8493234860799,16.9304692046801,20.9128272056534,0.41385582316881,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.372229926389035,0.3,0.352811949318129,0.3,0.381693659281504,0.3,12.7999026561184,2.61361481285024 
 06/22  11:55:00,23.8493234860799,16.9329057949138,20.9128272056534,0.413991244494811,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.373814568044738,0.3,0.353984747348205,0.3,0.382968451117316,0.3,12.7999025619335,2.61361481285024 
 06/22  11:56:00,23.8493234860799,16.9353370913529,20.9128272056534,0.414124694747512,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.375418873281186,0.3,0.355172458291668,0.3,0.384261730327017,0.3,12.7999024572931,2.61361481285024 
 06/22  11:57:00,23.8493234860799,16.9377797519284,20.9128272056534,0.414258241172765,0.358790110848353,0.341177534848771,0.3,0.3,0.3,0.3,0.323291276838756,0.3,0.377033959466769,0.3,0.356367930200507,0.3,0.385564735382399,0.3,12.7999023432093,2.61361481285024 
 06/22  11:58:00,23.8493234860799,16.9402520450094,20.9128272056534,0.414392797779613,0.358790110848353,0.341177534848771,0.3,0.3,0.302070736065272,0.3,0.323291276838756,0.3,0.378652545063776,0.3,0.357566478250116,0.3,0.386871418575332,0.3,12.8000160737243,2.61361481285024 
 06/22  11:59:00,23.8493234860799,16.9427958558016,20.9128272056534,0.414528367596669,0.358790110848353,0.341177534848771,0.3,0.3,0.313254980997454,0.3,0.323291276838756,0.3,0.380274479117768,0.3,0.358767887923735,0.3,0.388181550701997,0.3,12.800506857467,2.61361481285024 
 06/22  12:00:00,23.8493234860799,16.9428428354844,16.3784992583899,0.414664951963975,0.358790110848353,0.341177534848771,0.3,0.3,0.307891236962576,0.3,0.323291276838756,0.3,0.381899584059426,0.3,0.35329414153924,0.3,0.389476533236163,0.3,12.7996127168317,2.61361481285024 
 06/22  12:01:00,23.8859901527466,16.5089403901297,16.3784992583899,0.438122823922704,0.358790110848353,0.341177534848771,0.79771585840021,0.3,0.369062191447091,0.3,0.84228420747084,0.3,0.47379526191673,0.3,0.391159122142288,0.3,0.431671399017394,0.3,13.4411707255485,6.94973994653444 
 06/22  12:02:00,23.9226568194133,16.3242981523367,16.3784992583899,0.387408792002406,0.358790110848353,0.341177534848771,0.3,0.3,0.331398483404517,0.3,0.323291276838756,0.3,0.426947666147019,0.3,0.392963182198465,0.3,0.433814037480193,0.3,12.1604070697767,2.61361481285024 
 06/22  12:03:00,23.9593234860799,16.3723522149217,16.3784992583899,0.413007707209085,0.358790110848353,0.341177534848771,0.353254980393252,0.3,0.353187436944155,0.3,0.374450262908013,0.3,0.454493886334542,0.3,0.394533138299174,0.3,0.435709866624686,0.3,12.8371501773048,3.07757483156308 
 06/22  12:04:00,23.9959901527466,16.3778811189969,16.3784992583899,0.415050277194946,0.358790110848353,0.341177534848771,0.457723082066432,0.3,0.35675596143605,0.3,0.490341807160831,0.3,0.462280239964977,0.3,0.396133089995133,0.3,0.437627146910827,0.3,12.8957548840592,3.98770609157431 
 06/22  12:05:00,24.0326568194133,16.3786990169886,16.3784992583899,0.408195627710802,0.358790110848353,0.341177534848771,0.395064305553378,0.3,0.353506763364876,0.3,0.419214691622957,0.3,0.457523450036849,0.3,0.397720279205763,0.3,0.43952265641476,0.3,12.7382214159942,3.44181973674234 
 06/22  12:06:00,24.0693234860799,16.3787469987488,16.3784992583899,0.411398380567955,0.358790110848353,0.341177534848771,0.406996623041606,0.3,0.357411340462675,0.3,0.434323943896953,0.3,0.4640129450589,0.3,0.399309892640181,0.3,0.441415368630373,0.3,12.8110018707043,3.54577467587189 
 06/22  12:07:00,24.1059901527466,16.3787505396056,16.3784992583899,0.410608798750783,0.358790110848353,0.341177534848771,0.406124549035312,0.3,0.358660656736454,0.3,0.432725181148657,0.3,0.466622724635872,0.3,0.400902102245539,0.3,0.443306503111234,0.3,12.7991553844096,3.53817712406938 
